"","ein","tax_pd","daysoperating_coh"
"1458",260421563,201812,1460.30095028489
"1459",260452137,201812,260.088011925361
"1460",260614081,201812,105.920009345284
"1461",260679687,201812,NA
"1462",260762693,201812,5.7596025844995
"1463",260762693,201612,44.7822712607318
"1464",260762693,201712,24.0708984239819
"1465",260833850,201812,254.133822092618
"1466",261202901,201812,678.89579996579
"1467",261210093,201806,164.013649362794
"1468",261214312,201812,204.043712001801
"1469",261245799,201812,42.9921450522015
"1470",261274843,201812,22.8347190877776
"1471",261407469,201812,188.123689015649
"1472",261409964,201812,7.70195201434969
"1473",261590829,201812,10.5406251565396
"1474",261590898,201812,1457.78878080037
"1475",261665826,201812,1605.04784331822
"1476",261666325,201812,314.182926447023
"1477",261705219,201812,11.4963964340243
"1478",261712321,201806,70.5199027453026
"1479",261808937,201810,NA
"1480",261870077,201812,118.052205280064
"1481",261876589,201812,481.945637352254
"1482",261931708,201712,0
"1483",261947374,201806,32.7461309995206
"1484",261968933,201812,2100.96622139844
"1485",261995944,201903,46.9622064068232
"1486",262051792,201812,66.2872490088247
"1487",262058861,201803,123.871041828823
"1488",262063489,201812,113.612956688092
"1489",262092132,201806,NA
"1490",262123010,201812,1977.41722053472
"1491",262167082,201809,3.48628900919935
"1492",262190732,201806,118.2685990919
"1493",262191929,201812,72.4263516988377
"1494",262335395,201812,1225.4141147104
"1495",262352365,201812,116.777955363626
"1496",262420702,201812,653.171350743687
"1497",262424174,201812,26.0109657285195
"1498",262541233,201806,400.517584061737
"1499",262665278,201909,1435.81674938563
"1500",262665278,201809,645.635187050091
"1501",262699081,201812,970.003185414618
"1502",262842736,201806,264.480135378422
"1503",263100297,201809,95.7663032581454
"1504",263100372,201809,69.4160114799798
"1505",263120543,201812,6112509
"1506",263128590,201806,113.496612905772
"1507",263187721,201812,177.825257796543
"1508",263188804,201806,157.214173958394
"1509",263312955,201812,4.8465873521418
"1510",263389252,201812,351.409284504025
"1511",263443336,201806,326.805993602335
"1512",263547211,201812,857.813275182098
"1513",263588414,201812,77.178167108823
"1514",263618867,201806,68.6766287726995
"1515",263619775,201806,237.832003853239
"1516",263836207,201812,66.5021351255769
"1517",263900335,201712,122.574403234745
"1518",263900335,201812,191.306422944416
"1519",263909820,201812,633.774546725396
"1520",263959619,201812,179.973571608356
"1521",264107739,201812,1.55282626651438
"1522",264117989,201812,107.706469558677
"1523",264142930,201806,60.4795162898728
"1524",264246183,201806,413.232947045127
"1525",264262998,201812,12.3655973139407
"1526",264271547,201812,158.124612894847
"1527",264307457,201906,113.106698659709
"1528",264331988,201906,9.05290800612995
"1529",264374725,201806,38.3874326501636
"1530",264421601,201812,105.173201925727
"1531",264468628,201812,28.9336269267065
"1532",264482725,201812,213.20435195177
"1533",264498990,201812,10.0929022216277
"1534",264521206,201812,316.419353028645
"1535",264577399,201812,1261.17366293502
"1536",264579045,201812,101.471824178263
"1537",264664616,201810,111.373182338506
"1538",264810482,201812,294.706201988719
"1539",264826876,201812,7.02257687302067
"1540",270000343,201812,NA
"1541",270037508,201806,119.022727520478
"1542",270049012,201806,4827.5843911845
"1543",270070164,201812,142.271530152061
"1544",270173489,201812,3363.51491053678
"1545",270181645,201812,3.32273847524987
"1546",270291691,201806,396.209827872935
"1547",270449072,201806,226.804630696134
"1548",270517477,201806,88.4855774511742
"1549",270580274,201812,80.0965062924419
"1550",270615239,201806,6.04848757382572
"1551",270625538,201806,5064.01
"1552",270740203,201812,181.078460916401
"1553",270814295,201812,553.289386002975
"1554",270819276,201806,76.9724273938767
"1555",270829684,201812,119.467475331532
"1556",270829684,201712,NA
"1557",270858135,201809,453.218814243848
"1558",270947808,201806,141.584856496374
"1559",270975339,201809,1874.46135586276
"1560",270995580,201903,4.79227402687723
"1561",271037159,201812,64.2903339286681
"1562",271053884,201706,2191.38726245506
"1563",271202317,201812,348.386687227155
"1564",271348133,201812,2.63899071703306
"1565",271359283,201812,63.5588036480092
"1566",271374749,201812,200.838049650605
"1567",271427181,201812,352.756057612963
"1568",271435687,201812,NA
"1569",271435687,201712,456.325631993369
"1570",271476031,201812,3.06421810996836
"1571",271642425,201809,4599.19289525038
"1572",271660048,201812,2514.97643992613
"1573",271720590,201812,1929.65773514606
"1574",271747560,201812,31.9987770287693
"1575",271761971,201812,42.8690342236917
"1576",271824650,201806,1137.21139104404
"1577",271832686,201806,1011.3613946892
"1578",271916296,201712,126.96833241626
"1579",271916296,201812,17.9086907619377
"1580",272012662,201810,28.6165818485751
"1581",272012662,201710,25.4725723213228
"1582",272070017,201809,14810.4629901242
"1583",272094434,201812,167.186047277586
"1584",272095088,201812,20.3825331356841
"1585",272230034,201806,154.935021457943
"1586",272327695,201812,380.006529756065
"1587",272486781,201812,114.043406821903
"1588",272669910,201812,201.525460378114
"1589",272790053,201809,217.481256529547
"1590",272803038,201806,1181.31058461026
"1591",272810691,201808,78.2989213455786
"1592",272814156,201812,1135.75336405132
"1593",272877067,201812,860.245260470422
"1594",272950701,201812,142.739755770506
"1595",272975837,201812,108.406064665086
"1596",273028186,201812,377.14985307722
"1597",273156259,201812,791.606426361558
"1598",273267930,201812,79.4278630571864
"1599",273288425,201812,-37.9951146185644
"1600",273292060,201812,335.618282353428
"1601",273296964,201812,610.05308844563
"1602",273306298,201812,724.797246611284
"1603",273341860,201812,57.3655902365266
"1604",273416948,201812,68.1766522227141
"1605",273523909,201812,214.849919521934
"1606",273539886,201812,2087.32348799323
"1607",273566747,201812,322.44219801587
"1608",273600343,201812,144.400849247637
"1609",273648930,201809,558.829342013485
"1610",273733278,201806,NA
"1611",273741984,201812,1.30426725483679
"1612",273842364,201812,0.002225881205025
"1613",273874397,201812,12.149469471002
"1614",273941355,201806,497.484483440829
"1615",274032617,201812,510.357940698619
"1616",274149384,201806,2342.14569849294
"1617",274557571,201712,5.28046757455345
"1618",274557571,201812,NA
"1619",274576805,201712,26.7729718955551
"1620",274584922,201812,306.319337812739
"1621",274660632,201812,229.581805478214
"1622",274673757,201805,3.1606474853369
"1623",275374482,201812,768.48000251207
"1624",275551434,201806,1732.67609096836
"1625",300002632,201806,261.745296205881
"1626",300009187,201906,44.9035200189141
"1627",300021150,201812,926.333094755953
"1628",300034668,201812,323.335711178509
"1629",300043311,201906,5.34441605455262
"1630",300054644,201812,140.035180090277
"1631",300056876,201810,26.7464977249771
"1632",300087360,201906,14.6778912345112
"1633",300098608,201812,NA
"1634",300103115,201809,1384.47586525331
"1635",300129998,201812,NA
"1636",300137302,201906,1355.86124462115
"1637",300141120,201812,86.1836877353598
"1638",300141220,201812,24.9915270597825
"1639",300155183,201906,355.06208031503
"1640",300160308,201812,73.4188015376941
"1641",300181961,201812,100.77727483231
"1642",300183050,201812,62.3078032135591
"1643",300203259,201806,97.1858584478433
"1644",300205474,201806,1011.31648432541
"1645",300218330,201812,1756.8838028169
"1646",300218536,201812,41.8160366508204
"1647",300246447,201812,213.258358914793
"1648",300272104,201812,298.519103855301
"1649",300273769,201812,32.4388775219497
"1650",300283483,201812,12.7918635675668
"1651",300315618,201806,7.44372228249992
"1652",300394476,201812,41.5145593120969
"1653",300409593,201812,6131.58276544295
"1654",300419925,201806,96.7317975533876
"1655",300421837,201806,232.078663666957
"1656",300445216,201806,7.43192277472219
"1657",300479115,201806,1388.32216416893
"1658",300479790,201812,227.088133892859
"1659",300622312,201806,158.699580653626
"1660",300630211,201907,70.3981641313022
"1661",300698663,201806,1757.19698003836
"1662",300931393,201812,NA
"1663",310502562,201812,60.6915474789926
"1664",310536655,201812,41.7018697176881
"1665",310648619,201812,97.0546923023644
"1666",310651750,201806,189.232505137842
"1667",310710683,201812,67.945409266747
"1668",310713350,201806,70.2109403262618
"1669",310714190,201812,50.1450538370351
"1670",310716914,201812,96.3968332435289
"1671",310718027,201803,87.7208496834154
"1672",310718042,201812,225.645214709857
"1673",310718622,201810,69.9343652519442
"1674",310719367,201807,148.108660761445
"1675",310720520,201812,168.817302493594
"1676",310720523,201812,86.6796528402028
"1677",310723063,201906,130.61909721521
"1678",310723686,201902,36.5752344186438
"1679",310723686,201802,30.3588271710698
"1680",310731111,201812,38.3538258035913
"1681",310738285,201903,85.1760319605364
"1682",310811788,201806,67.6620570422541
"1683",310831240,201812,881.538225985698
"1684",310859104,201812,79.8480274154366
"1685",310872922,201812,81.7982546366174
"1686",310885010,201812,644.807606144801
"1687",310888163,201812,332.473661106234
"1688",310896363,201812,38.1272120987165
"1689",310900246,201904,1034.96445757942
"1690",310918399,201812,150.393719893465
"1691",310921713,201812,154.587275867489
"1692",310930919,201812,NA
"1693",310933744,201812,317.289448434545
"1694",310936872,201906,340.059370973172
"1695",310936874,201906,0
"1696",310939288,201809,91.6799515783593
"1697",310939742,201906,297.047479814999
"1698",310941461,201906,538.202282740237
"1699",310945928,201806,430.350173895143
"1700",310950828,201812,403.641455483572
"1701",310954931,201812,NA
"1702",310958492,201809,126.641210869444
"1703",310958493,201809,141.894753625836
"1704",310958498,201809,303.026978219241
"1705",310962007,201812,469.366266745057
"1706",310968258,201809,170.97502557524
"1707",310973498,201812,88.6342751933461
"1708",310978908,201809,341.810406640887
"1709",310984856,201812,287.402952951279
"1710",310984884,201812,28.5789933526829
"1711",310996010,201906,131.516954425261
"1712",311002999,201903,164.769498720949
"1713",311002999,201803,137.078976496268
"1714",311010792,201806,61.2842250395348
"1715",311010792,201906,84.8683071715335
"1716",311037325,201809,527.187012039557
"1717",311037326,201906,NA
"1718",311038581,201809,58.2139040409663
"1719",311046787,201809,361.468612892999
"1720",311046788,201909,30.0428682398359
"1721",311046798,201906,576.658859822231
"1722",311046821,201809,212.146094970874
"1723",311046828,201809,199.302510323819
"1724",311046830,201906,27.3181686764405
"1725",311046835,201906,332.327712549776
"1726",311057335,201812,978.784580801103
"1727",311064807,201812,536.838174994763
"1728",311070541,201806,62.9634826932915
"1729",311070751,201808,271.378296980157
"1730",311070754,201808,537.774493768115
"1731",311070756,201808,251.491716064377
"1732",311070763,201808,306.986760545178
"1733",311070765,201906,3.6897162460607
"1734",311070769,201808,274.900890394181
"1735",311070783,201907,420.12973028738
"1736",311070789,201809,0
"1737",311070790,201808,252.288752782735
"1738",311075744,201812,442.353413081756
"1739",311092113,201812,890.143772081243
"1740",311094791,201808,173.225431832091
"1741",311094794,201808,120.48230714715
"1742",311094807,201808,261.352743422879
"1743",311094820,201906,633.394081775897
"1744",311094828,201808,305.281905044917
"1745",311101401,201812,75.4332920603683
"1746",311104456,201806,533.630902821053
"1747",311111703,201812,240.70362358645
"1748",311119704,201812,417.646234543601
"1749",311124220,201812,56.8585972371954
"1750",311129632,201812,78.8491289427707
"1751",311131825,201812,346.572693565294
"1752",311132656,201907,280.558930611915
"1753",311132659,201907,254.623000532941
"1754",311132673,201907,2.60534005487274
"1755",311132675,201907,341.166763047721
"1756",311132676,201907,227.216360961501
"1757",311134099,201907,36.8492166509583
"1758",311145544,201806,732.622156741295
"1759",311148265,201806,347.536888996453
"1760",311182333,201903,NA
"1761",311185975,201806,77.4398964156875
"1762",311190377,201812,605.032125836832
"1763",311196894,201812,62.812420385574
"1764",311197428,201907,0
"1765",311208260,201812,675.580233506516
"1766",311217994,201806,152.206142511809
"1767",311240715,201806,423.819335574428
"1768",311248889,201907,114.012082643851
"1769",311248895,201808,272.213795413007
"1770",311249522,201812,1723.05925556551
"1771",311254635,201812,463.058210676518
"1772",311254891,201909,6.65352557195392
"1773",311255250,201809,175.973266281375
"1774",311272434,201812,153.172397484364
"1775",311286856,201806,211.16297062182
"1776",311288290,201907,2.10699217028065
"1777",311288291,201906,388.970576414873
"1778",311288292,201907,711.92821867854
"1779",311288296,201808,245.405680542361
"1780",311288297,201808,151.258417361135
"1781",311288298,201908,19.8836418902021
"1782",311299926,201812,17.5892619410982
"1783",311328514,201812,NA
"1784",311332390,201812,305.403262170997
"1785",311333992,201806,356.207540184625
"1786",311349995,201812,481.266745122551
"1787",311351377,201907,319.436949466241
"1788",311353685,201812,262.418816723985
"1789",311355095,201812,41.1471238778136
"1790",311361781,201907,472.978453777488
"1791",311361782,201907,179.941595100505
"1792",311368189,201809,0
"1793",311373321,201906,440.92382431115
"1794",311373323,201906,145.612160980718
"1795",311373324,201906,341.329002197688
"1796",311378504,201906,211.700042804329
"1797",311380384,201812,358.385165929523
"1798",311384497,201812,29.798426193597
"1799",311385444,201812,517.471048711691
"1800",311387771,201812,397.80726508556
"1801",311390350,201906,326.975149067854
"1802",311390351,201906,80.986738407201
"1803",311390353,201906,2.82495786590638
"1804",311402513,201806,66.4873371503093
"1805",311417955,201809,130.14132647707
"1806",311417956,201808,89.0703232785652
"1807",311417957,201809,192.145338387178
"1808",311417958,201907,133.620739043254
"1809",311423831,201809,73.4196793594618
"1810",311424905,201904,85.4439293521864
"1811",311427721,201907,14.032235984606
"1812",311432146,201907,260.041887110944
"1813",311443005,201812,136.427861501479
"1814",311443536,201812,134.061648658455
"1815",311445223,201812,82.9073743624733
"1816",311445533,201812,81.6183188686615
"1817",311449419,201809,459.283826890358
"1818",311449420,201908,66.2594849916197
"1819",311456153,201806,61.1453697742371
"1820",311457626,201812,150.801558797839
"1821",311471273,201806,22.5298893241028
"1822",311472366,201806,74.5545306218815
"1823",311478436,201812,4.15297092288243
"1824",311480295,201806,56.30257194735
"1825",311480310,201906,2297.52494796081
"1826",311483386,201812,91.2352507453797
"1827",311487833,201812,10.389669128914
"1828",311499467,201906,33.2606967177278
"1829",311499472,201906,127.789479742173
"1830",311499481,201906,282.82098209017
"1831",311504057,201906,64.5317480281865
"1832",311519694,201812,189.277176478817
"1833",311526415,201812,127.902946975832
"1834",311528747,201812,NA
"1835",311531583,201812,82.3425546802115
"1836",311535241,201806,189.935529467825
"1837",311545020,201812,1627.39479688193
"1838",311551853,201812,97.0242321743819
"1839",311561713,201808,353.952561970287
"1840",311563638,201812,847.546863165867
"1841",311571336,201712,1.31625013145709
"1842",311572690,201812,197.057624565313
"1843",311574101,201812,18.8654097134456
"1844",311577548,201906,187.681725283431
"1845",311577549,201909,1.76049097864905
"1846",311577550,201808,125.56267490789
"1847",311577551,201906,131.799054835859
"1848",311578102,201806,47.0668150941682
"1849",311579335,201812,1059.43373145431
"1850",311580887,201812,890.034474242081
"1851",311587415,201806,2.53578989403894
"1852",311587418,201806,1.11943988323299
"1853",311587420,201806,10.3065051612976
"1854",311587628,201812,394.240291312955
"1855",311594625,201812,129.787209763572
"1856",311595125,201812,39.227154404966
"1857",311595197,201812,310.586850897585
"1858",311595820,201812,312.022700030791
"1859",311604067,201812,64.2328013208586
"1860",311604543,201806,273.016362924654
"1861",311605969,201806,66.3587388928991
"1862",311606940,201812,27.9946046797134
"1863",311612534,201812,2133.72671427474
"1864",311613251,201806,85.9301089884586
"1865",311616634,201812,189.998805376503
"1866",311621632,201812,425.200414892872
"1867",311624121,201809,342.661028553258
"1868",311629436,201812,-15.6405771753389
"1869",311636670,201906,523.987378330859
"1870",311636675,201906,22.9693031746255
"1871",311636677,201906,132.367413486728
"1872",311639629,201812,NA
"1873",311641324,201812,65.9407566906989
"1874",311645473,201806,99.7729345614545
"1875",311654224,201809,9.21456050394709
"1876",311656193,201812,1204.70248277406
"1877",311657868,201806,239.431379938446
"1878",311660731,201906,147.677958962633
"1879",311662259,201806,19.7422664920679
"1880",311663800,201812,130.941091142587
"1881",311663821,201812,76.9167669151206
"1882",311669940,201906,734.063929371678
"1883",311669940,201806,426.882927446325
"1884",311674388,201812,13.2761538682195
"1885",311674463,201809,80.5906434592504
"1886",311682502,201812,228.13158632168
"1887",311683712,201806,589.956319657371
"1888",311698129,201812,683.950667205823
"1889",311699625,201906,130.337765785562
"1890",311708526,201812,48.3174170799437
"1891",311715321,201806,14.1296192620623
"1892",311719434,201806,161.455711251148
"1893",311721455,201812,NA
"1894",311724109,201812,430.524989522776
"1895",311725375,201812,NA
"1896",311733348,201812,107.817024827874
"1897",311737504,201812,23.019923620327
"1898",311746031,201812,NA
"1899",311748289,201806,1157.6829622184
"1900",311758843,201806,356.332170053683
"1901",311761439,201812,59.8824921601145
"1902",311762432,201812,2416.43454955802
"1903",311769211,201812,4.51597412502472
"1904",311780332,201806,0.775602743573445
"1905",311788086,201812,64.9007205735332
"1906",311788086,201712,136.054934471048
"1907",311802126,201906,45062.6368491322
"1908",311803590,201812,20.6706330734837
"1909",311809770,201809,9.98024516151922
"1910",311811615,201812,0
"1911",311815055,201812,3102.73555985802
"1912",314379438,201812,79.6455752354854
"1913",314379453,201806,125.832946936375
"1914",314379568,201806,58.9553899682764
"1915",316053035,201812,29.1055452898114
"1916",316059908,201812,93.7141894540628
"1917",320017919,201712,50.0089996865278
"1918",320026605,201812,22.461341061866
"1919",320028598,201812,445.703697524041
"1920",320045239,201812,NA
"1921",320080849,201812,116.72978051031
"1922",320087824,201812,14.681189281402
"1923",320132713,201906,21.9692251523637
"1924",320156535,201809,328.023240349299
"1925",320221793,201806,6.04862848619301
"1926",320223359,201812,139.788246714673
"1927",320249698,201806,62.3076947596075
"1928",320468666,201812,87.6153039832285
"1929",330031099,201812,191.708910781163
"1930",330061885,201906,66.2969214479121
"1931",330061885,201806,65.7674355907868
"1932",330209754,201812,217.486444053625
"1933",330227764,201806,188.27259511755
"1934",330248725,201812,112.860805590022
"1935",330259190,201806,79.6446730177688
"1936",330301538,201806,68.4019123304912
"1937",330317950,201812,1332.78618211759
"1938",330327936,201812,100.071864009489
"1939",330332711,201907,157.302032871149
"1940",330332711,201807,206.804900461844
"1941",330362163,201812,3107.98300249105
"1942",330413518,201812,752.566714857807
"1943",330416470,201806,99.7088311983191
"1944",330427434,201906,1381.91458478355
"1945",330427639,201812,903.440773712749
"1946",330431719,201806,167.115669846584
"1947",330435536,201806,157.813032428061
"1948",330435536,201906,224.066232111923
"1949",330462745,201812,NA
"1950",330468093,201806,360.155635254356
"1951",330477940,201908,NA
"1952",330477940,201808,NA
"1953",330489568,201806,1048.41869031501
"1954",330496692,201812,122.147653373324
"1955",330503951,201812,13784.8333333333
"1956",330508577,201806,NA
"1957",330515218,201812,78.686164905295
"1958",330520445,201812,169.624419393907
"1959",330521215,201812,111.239111819693
"1960",330533809,201806,122.044722411286
"1961",330534166,201812,80.9332060855685
"1962",330555563,201812,87.2164099915047
"1963",330556421,201812,NA
"1964",330571228,201812,75.6509784671834
"1965",330578620,201812,67.7812973765831
"1966",330581194,201712,17.9780840298549
"1967",330581194,201812,20.9645308924485
"1968",330587567,201906,153.023478778947
"1969",330599589,201812,39.6253174342501
"1970",330602025,201812,370.503118737947
"1971",330620415,201812,613.017468269639
"1972",330623634,201812,127.744691703204
"1973",330632974,201906,721.781044289878
"1974",330633212,201812,82.6737891510063
"1975",330652246,201806,71.9506068444091
"1976",330656671,201812,24.7992483570239
"1977",330661980,201806,273.852255240957
"1978",330673939,201812,626.282736283579
"1979",330676518,201806,273.093263574324
"1980",330677091,201906,31.0807059833274
"1981",330677938,201809,15.6693404888101
"1982",330679258,201906,95.9033407977729
"1983",330694603,201812,72.3529865924573
"1984",330700485,201812,257.200782187181
"1985",330702994,201812,506.308079102032
"1986",330707525,201812,3734.85125200376
"1987",330709575,201812,433.156104873111
"1988",330711110,201812,157.402517988617
"1989",330718915,201906,61.5079328861102
"1990",330748145,201812,NA
"1991",330770481,201812,84.5878204097878
"1992",330792600,201812,39.5903516858013
"1993",330833640,201806,285.136692488725
"1994",330839353,201812,38.8847167764504
"1995",330839354,201812,12.5640048015181
"1996",330839356,201812,21.485687668378
"1997",330843122,201806,52.6512650199944
"1998",330880696,201806,66.8184899785021
"1999",330895564,201812,2247.13133032366
"2000",330913559,201812,68.6810270109044
"2001",330921487,201812,1534.504474497
"2002",330932761,201806,124.703393204038
"2003",330932761,201906,93.33393986086
"2004",330935339,201903,1540.61640280301
"2005",330935692,201812,99.1146831765884
"2006",330944779,201812,255.560491756978
"2007",330952543,201906,295.021692684781
"2008",330998451,201812,0
"2009",331020194,201809,14.1183238825196
"2010",331021736,201812,96.9448519128065
"2011",331030838,201812,2346.10135887101
"2012",331055985,201806,83.6250966861403
"2013",331055985,201906,82.6426908156062
"2014",331084573,201812,1196.40079567977
"2015",331095784,201812,104.1080589747
"2016",340714776,201806,136.048389789367
"2017",340823464,201806,157.363410787206
"2018",340965339,201812,77.7553308065726
"2019",340967140,201812,87.694859174937
"2020",340967230,201902,129.831303255371
"2021",340968029,201807,33.1508980695273
"2022",340969202,201812,101.038389399262
"2023",340970561,201804,48.3685266574201
"2024",340971599,201812,88.5583205153674
"2025",340975934,201809,69.1840183878415
"2026",340978745,201906,77.5100821928472
"2027",340979210,201812,59.9502358261336
"2028",340979444,201812,76.1873645202781
"2029",341053534,201812,129.825483060837
"2030",341059824,201803,45.1538910105565
"2031",341080125,201812,447.233083037513
"2032",341094249,201903,0
"2033",341166865,201806,846.509697527158
"2034",341177633,201806,108.166299881738
"2035",341177633,201906,134.579671281387
"2036",341184478,201812,NA
"2037",341195813,201812,310.19335356109
"2038",341200331,201812,128.02712030163
"2039",341212421,201812,440.272941725078
"2040",341219024,201812,14.6618393092644
"2041",341230687,201812,132.234875263219
"2042",341234007,201812,1756.77051029854
"2043",341238020,201812,292.130716253443
"2044",341254542,201906,155.283586898251
"2045",341291205,201812,135.202506251482
"2046",341301009,201812,390.615903597355
"2047",341320658,201812,68.6738695457486
"2048",341326318,201806,182.309246385555
"2049",341336972,201806,46.7530050539544
"2050",341344279,201806,85.3126410798753
"2051",341346763,201812,177.478548701276
"2052",341361233,201806,202.701909831465
"2053",341365690,201812,472.016543366997
"2054",341372076,201906,128.960894468873
"2055",341372076,201806,295.515056218839
"2056",341395246,201812,121.909170462702
"2057",341400918,201806,56.9487613844003
"2058",341428128,201812,241.787512030299
"2059",341430426,201812,NA
"2060",341446519,201812,NA
"2061",341455487,201812,38.7699141352488
"2062",341485111,201812,157.651461966534
"2063",341517533,201812,791.667042119701
"2064",341518873,201903,36.0975765575834
"2065",341523396,201812,39.8850404093907
"2066",341535116,201907,391.133627196988
"2067",341538753,201809,38.3163241291666
"2068",341539195,201907,156.319061007418
"2069",341539197,201907,125.870290387369
"2070",341539200,201907,361.343019480197
"2071",341539201,201907,479.520645503284
"2072",341590181,201812,985.672544727195
"2073",341590276,201806,123.387473419792
"2074",341595372,201806,32.3488670957641
"2075",341596116,201812,206.952660356618
"2076",341599720,201812,0
"2077",341605960,201807,1239.31461789896
"2078",341611055,201806,230.652193152298
"2079",341617183,201812,70.4515482498584
"2080",341636679,201812,14.3779366493843
"2081",341647220,201812,4918.12945644774
"2082",341647831,201812,986.459356556883
"2083",341674869,201806,65.6356206776312
"2084",341685259,201806,225.076630680737
"2085",341703387,201812,214.367748052142
"2086",341704252,201806,0
"2087",341704488,201806,1790.07567850062
"2088",341706856,201812,101.363635527171
"2089",341711986,201812,112.531198052024
"2090",341715222,201806,150.544061353785
"2091",341715856,201812,1780.18534581622
"2092",341722688,201812,324.998722906575
"2093",341724876,201812,17.3503922159182
"2094",341730014,201812,22.3744711004846
"2095",341736047,201812,61.255606910784
"2096",341752943,201812,59.7224622116894
"2097",341765568,201803,NA
"2098",341769046,201812,122.850798201885
"2099",341798850,201806,94.7763171319296
"2100",341813232,201812,9.1894313016767
"2101",341902451,201806,95.6184917064533
"2102",341908695,201812,107.561081587315
"2103",341920318,201712,7.31900076608549
"2104",341920318,201812,7.31900076608549
"2105",341924868,201812,438.603237558261
"2106",341934402,201906,8.69244294343958
"2107",341939487,201812,17.9477116638772
"2108",341949515,201812,44.1338441278583
"2109",341958570,201812,200.056477308051
"2110",341963245,201812,418.443498819871
"2111",341973348,201812,136.067799753075
"2112",341983355,201903,3.41805009314842
"2113",342001275,201812,46.5587096549411
"2114",342051062,201812,11.2651490198342
"2115",346566055,201812,43.5109055590109
"2116",350868954,201903,81.5588544417105
"2117",350869052,201806,103.153910705182
"2118",350942628,201812,146.32445237992
"2119",350992718,201806,71.4016813391092
"2120",350998711,201812,71.8677359528132
"2121",351005528,201906,397.373472709665
"2122",351022158,201806,63.075429697985
"2123",351072577,201812,162.546476668543
"2124",351091794,201806,246.376541131906
"2125",351101603,201906,68.499450310335
"2126",351111819,201810,56.2154482596902
"2127",351112290,201812,58.4514743208676
"2128",351112746,201812,54.1687029726504
"2129",351115492,201812,87.1588924138441
"2130",351115813,201812,37.165138670417
"2131",351120537,201812,45.6782424103818
"2132",351121163,201812,54.2776113650472
"2133",351122204,201812,47.3793299790292
"2134",351125641,201812,18.6740319034068
"2135",351148191,201812,35.6942673048686
"2136",351163239,201812,57.0021293256957
"2137",351163239,201812,57.0021293256957
"2138",351265691,201906,29.7509533094934
"2139",351265691,201806,12.9154639791697
"2140",351310387,201806,107.304989684432
"2141",351327581,201809,10.8665486182165
"2142",351329223,201812,52.2483204255274
"2143",351341343,201812,492.337064344495
"2144",351356710,201812,96.4493954206329
"2145",351378568,201812,13.3108932945438
"2146",351427889,201812,90.9353870399223
"2147",351478226,201806,116.138035528537
"2148",351554538,201812,299.803759676327
"2149",351557200,201812,572.242823305818
"2150",351581423,201812,175.397010848898
"2151",351602775,201806,259.124845364272
"2152",351602775,201906,221.104393471153
"2153",351615506,201812,57.3145309112685
"2154",351619249,201809,134.298646536726
"2155",351640064,201906,133.315210643474
"2156",351643969,201812,586.184722505001
"2157",351704590,201812,580.176252339407
"2158",351706782,201906,163.469520416994
"2159",351706782,201806,152.42705228187
"2160",351715910,201812,189.545021595865
"2161",351722998,201809,109.10001707021
"2162",351729005,201806,80.4423945290141
"2163",351742559,201812,463.954513925159
"2164",351765399,201809,47.9356214733416
"2165",351765846,201812,44.2416168109246
"2166",351770828,201812,205.49546269672
"2167",351801672,201906,127.14149908097
"2168",351803634,201812,122.60459551544
"2169",351807216,201812,45.989530167787
"2170",351825323,201812,78.6571392299461
"2171",351831922,201812,121.017052296218
"2172",351870982,201812,15.0657926752119
"2173",351877771,201812,4092.70851340282
"2174",351880934,201812,80.7638698757996
"2175",351886746,201812,207.721015494566
"2176",351904785,201812,68.0095085237809
"2177",351909230,201812,471.46571593105
"2178",351917637,201812,20.4417145910092
"2179",351928008,201812,892.55756751099
"2180",351934465,201812,235.950344499881
"2181",351959561,201812,1328.93852207578
"2182",351961274,201812,113.51528660807
"2183",351962979,201812,16.8702283225062
"2184",351965214,201806,32.4894898513912
"2185",351965214,201906,30.4727670115301
"2186",351967070,201809,376.198141794172
"2187",351973025,201812,25.072728376205
"2188",351973294,201812,6.10210854607073
"2189",351973837,201806,211.622563073395
"2190",351981686,201906,340.045364573961
"2191",351981686,201806,372.346091687496
"2192",351985001,201812,11.6391293536583
"2193",351991401,201812,NA
"2194",351993520,201812,152.96600926086
"2195",351995020,201806,NA
"2196",352003744,201812,276.088705909333
"2197",352018453,201812,86.6638422158974
"2198",352024026,201812,216.265318322208
"2199",352026707,201812,623.493531107589
"2200",352030346,201812,36.5054814011617
"2201",352045914,201812,111.107098961304
"2202",352048630,201812,264.252215062191
"2203",352061759,201808,77.9981667463734
"2204",352067020,201812,564.709795226295
"2205",352079467,201808,225.45577537467
"2206",352104725,201806,148.940674941331
"2207",352110841,201812,109.828551907142
"2208",352116811,201812,NA
"2209",352128701,201812,2660910.83333333
"2210",352159075,201812,152.484842565532
"2211",352160939,201812,1619.6125645237
"2212",352180064,201812,65.3224108977701
"2213",352292107,201812,33.4486724140629
"2214",352338110,201812,171.055506020223
"2215",352370257,201809,34.0326396712837
"2216",352531666,201812,6217.97803262378
"2217",356048441,201812,43.9040053019451
"2218",356055737,201812,7.48993432639037
"2219",356062298,201812,31.0111966106087
"2220",362079600,201812,370.793610821001
"2221",362169136,201806,121.602563609262
"2222",362406779,201812,291.679278550163
"2223",362420176,201806,55.5857007481198
"2224",362480845,201806,37.4540776694202
"2225",362526797,201806,479.832030900187
