"","ein","tax_pd","lb_to_assets"
"4141",631081438,201806,0.00157752700663016
"4142",631088214,201812,0.508077603803228
"4143",631101558,201806,0.120073736195307
"4144",631127351,201809,0.607884305040217
"4145",631133951,201812,NA
"4146",631151221,201903,0.37907395149603
"4147",631167958,201812,0.000144489297364932
"4148",631173057,201806,0
"4149",631174691,201812,0
"4150",631205100,201812,0.895325920277947
"4151",631225764,201812,0.424826266746319
"4152",636053512,201810,0.459271099356797
"4153",636054092,201810,0.0942024866515846
"4154",636054097,201802,0.13090753781278
"4155",640432686,201809,0.00293858470343987
"4156",640432937,201812,0.652667189714338
"4157",640433402,201809,0.462419181832728
"4158",640433629,201809,0
"4159",640433756,201809,0.215211776659377
"4160",640434184,201809,0.497034421111114
"4161",640434233,201812,0.479541736683448
"4162",640434535,201808,0.534563244905684
"4163",640437767,201809,0.441836055900929
"4164",640440167,201809,0.0018095517806558
"4165",640440512,201809,0.823732521909916
"4166",640442959,201901,0.856882446740584
"4167",640477962,201812,0.184964729986479
"4168",640508153,201812,0.780912160118632
"4169",640548173,201812,0.153137070880557
"4170",640564343,201812,0.914643820402983
"4171",640613658,201812,0.410428248783878
"4172",640617544,201809,0.308492469112728
"4173",640629668,201812,0.489425106542839
"4174",640635516,201812,0.423882102443535
"4175",640656034,201812,0.506659393377058
"4176",640710857,201812,0.690590792640323
"4177",640744873,201806,0.0222490773832212
"4178",640749527,201812,0.886211639389136
"4179",640750633,201812,0.0562552330635846
"4180",640757480,201812,0.826446414355488
"4181",640763761,201809,0
"4182",640770209,201806,0.135953312111171
"4183",640776112,201806,0.245507140757518
"4184",640776112,201906,0.24389830084569
"4185",640781871,201806,0.189022753204913
"4186",640783888,201706,0.116927287858181
"4187",640786311,201812,0
"4188",640799536,201809,0.99883573127034
"4189",640814239,201806,0.71646251470107
"4190",640816305,201809,0.276276162487323
"4191",640828837,201809,0.0279647705709288
"4192",640833346,201812,0.000467521524337621
"4193",640851798,201812,0.0356483278614292
"4194",640862113,201906,0.446440765256415
"4195",640864843,201812,0
"4196",640866299,201812,NA
"4197",640923779,201806,0.946608213665772
"4198",640960507,201812,0.265084587763062
"4199",650045254,201809,0.844129996182998
"4200",650108974,201806,0.0504892152724955
"4201",650146804,201812,0.507084367304079
"4202",650159176,201812,0.000150374028349832
"4203",650187752,201806,0.00877448128757029
"4204",650230079,201906,0.423807620881402
"4205",650239821,201812,NA
"4206",650295038,201809,0.218347927465486
"4207",650330502,201809,NA
"4208",650334205,201905,0.999825030619642
"4209",650352279,201809,0.412605203025687
"4210",650362710,201809,0.649402422026263
"4211",650383037,201809,0.00646007833773157
"4212",650401491,201806,0
"4213",650406381,201812,0.682009763153428
"4214",650441965,201812,0
"4215",650443188,201806,0.142468443842518
"4216",650464173,201812,0.000192107526913561
"4217",650472327,201905,0.704936566220428
"4218",650484034,201906,0.0735521072612463
"4219",650492358,201812,0.82432797518056
"4220",650514712,201812,NA
"4221",650545058,201806,0.00042267658402403
"4222",650548855,201812,0.936315535745333
"4223",650631850,201806,0.200435693518043
"4224",650678966,201812,0.770960373579984
"4225",650699777,201906,0.192640177418666
"4226",650820596,201812,0.938323654382133
"4227",650841175,201812,0.40498485620671
"4228",650870180,201809,0.900359124697806
"4229",650898790,201903,0
"4230",650922040,201812,0.467174333204484
"4231",650953161,201812,0
"4232",650971509,201812,0
"4233",650979677,201812,0.897289524249993
"4234",650984762,201802,0
"4235",650984762,201902,0
"4236",651035130,201806,0.517500236637275
"4237",651046928,201812,0.557434225978848
"4238",651065285,201812,0.666275454128719
"4239",651067124,201812,0.874668406988723
"4240",651072394,201812,0.855304738854204
"4241",651142545,201812,0.0626830263740849
"4242",651193882,201809,0.933884981176869
"4243",651238417,201812,0
"4244",651293894,201812,0.344707677121192
"4245",651304670,201812,0.200128202132071
"4246",660264286,201806,0.862001618460175
"4247",660398333,201806,0.00275701280868008
"4248",660428651,201812,0.630574829660321
"4249",660429983,201809,0.0728574623824595
"4250",660480131,201812,0.428465093771849
"4251",660490632,201806,0.00936829464496616
"4252",660490822,201812,0.915286071698673
"4253",660501718,201809,0.0355277022567642
"4254",660503788,201906,1.95833148247126e-05
"4255",660514937,201812,0.337914736060509
"4256",660528522,201812,0.280112649680905
"4257",660528601,201809,0.282865035999454
"4258",660641575,201806,0.364453403252451
"4259",680004389,201812,0.920261749286863
"4260",680007197,201812,0.94762213135529
"4261",680038964,201806,0.093550255407757
"4262",680062062,201812,0.228996009216267
"4263",680101133,201806,0.0163820587849937
"4264",680117241,201806,0.573439707321384
"4265",680118032,201812,0.0936084177365383
"4266",680133565,201812,0.00790804274278566
"4267",680174526,201809,0
"4268",680183692,201812,0.00166022927473262
"4269",680226140,201906,0.610953720087462
"4270",680235719,201812,0.346003932186234
"4271",680248670,201906,0.666709138277358
"4272",680248670,201806,0.71059048712206
"4273",680252305,201812,NA
"4274",680256280,201806,0.0104242569195236
"4275",680265463,201812,0.588240723565062
"4276",680275241,201812,0
"4277",680289600,201812,0
"4278",680289978,201809,0.727007406564883
"4279",680294153,201812,0.50732965721198
"4280",680322086,201812,0.0226416939703653
"4281",680335661,201812,0
"4282",680336461,201806,0.982165829316112
"4283",680336533,201812,0
"4284",680343183,201812,0
"4285",680355316,201809,0.258490572518953
"4286",680365842,201806,0
"4287",680374003,201812,0.690090246225959
"4288",680378673,201812,0.762853344480095
"4289",680378676,201812,NA
"4290",680389884,201812,0.856270743822917
"4291",680407470,201812,0
"4292",680430154,201806,0.296396660162803
"4293",680440554,201806,0.463089929581728
"4294",680459756,201906,0.305867055401757
"4295",680472556,201812,0.735108002738758
"4296",680476830,201906,0.954361918540552
"4297",680489877,201806,0.926586529293755
"4298",680544935,201812,0.000392197031901066
"4299",710386409,201812,0.5096853087172
"4300",710387337,201804,0.764273945152156
"4301",710387337,201904,0.751192719114312
"4302",710388673,201905,0.405241824305406
"4303",710388927,201809,0.629615775619765
"4304",710389282,201805,0.595597060554071
"4305",710389282,201905,0.66725972813336
"4306",710389481,201812,0.717477966961566
"4307",710391706,201806,0.483621342359596
"4308",710406286,201812,0.301065318320526
"4309",710407485,201902,0.299144071013582
"4310",710412085,201804,0.689872523309707
"4311",710430462,201806,0.91430778012827
"4312",710444949,201906,0.526131593148544
"4313",710464321,201809,0.115808633182618
"4314",710521880,201806,0.531697162695952
"4315",710531191,201806,0.639513128118303
"4316",710540330,201806,0.832822419594222
"4317",710586047,201812,0.375894793405876
"4318",710586053,201812,0.57390209215058
"4319",710597729,201812,0.384276047623392
"4320",710608450,201812,NA
"4321",710674001,201809,0.0350418961255652
"4322",710679902,201806,0.11962772311248
"4323",710679937,201806,0.484602774151116
"4324",710684329,201812,0.981192092975298
"4325",710715152,201804,0.720927165966986
"4326",710759751,201812,0
"4327",710776139,201806,0.0336372731963068
"4328",710808550,201812,0.984407738730035
"4329",710827641,201812,0.860025166585638
"4330",710830615,201812,0
"4331",710890471,201808,0.573929780937365
"4332",710933645,201812,0.612815957207413
"4333",710961103,201809,0.139774343592303
"4334",710985879,201812,0.31058495821727
"4335",711029079,201806,0.978124029268629
"4336",720097307,201906,0.744528788063443
"4337",720408911,201806,0.182949263650124
"4338",720599165,201812,0.592058210697208
"4339",720601249,201901,0.81774729256669
"4340",720602460,201809,0.402367090058986
"4341",720602636,201806,0.401725366017823
"4342",720629286,201812,NA
"4343",720631111,201812,0.279265894915167
"4344",720631715,201812,0.726502669626457
"4345",720632675,201806,0.0113263838964774
"4346",720643183,201803,0.923469884892933
"4347",720648848,201805,0.226398116914681
"4348",720691608,201812,0.177460339581446
"4349",720696092,201812,0.0130498235522558
"4350",720708091,201901,0.773864934928433
"4351",720760857,201806,0.168983909282417
"4352",720796570,201812,0.736070076680342
"4353",720801513,201812,0.254688456248144
"4354",720921695,201806,0.212455701757782
"4355",721011835,201812,0.648862122077428
"4356",721096775,201906,0.108747826381084
"4357",721116015,201806,0.823039329141499
"4358",721116016,201806,0.864779143018767
"4359",721116018,201806,0.85008435355051
"4360",721151998,201806,0.107934047334697
"4361",721151998,201906,0.116327762430593
"4362",721158473,201806,0.743372149956338
"4363",721196990,201812,0.33366438764037
"4364",721213057,201812,0.964013276105419
"4365",721245393,201812,0
"4366",721277603,201812,0.99659597522996
"4367",721296205,201812,0.952596960762078
"4368",721303737,201806,0.00652351066508795
"4369",721311778,201809,0.878964535739846
"4370",721332049,201809,0.529052793778637
"4371",721343499,201903,0.865426006527022
"4372",721354070,201806,0.453749419374409
"4373",721356854,201812,0.0569373463704147
"4374",721364399,201812,0.549293791702492
"4375",721372292,201812,0.79654063907509
"4376",721379740,201812,0.845130987033607
"4377",721386278,201906,0
"4378",721386278,201806,0
"4379",721402559,201812,0.610798665046225
"4380",721403747,201812,0.849928634201981
"4381",721436129,201812,0.949199130137213
"4382",721436533,201812,0.894475761414661
"4383",721436982,201806,0.716897521735197
"4384",721437416,201806,0.930009780504464
"4385",721437416,201906,0.907070411227127
"4386",721462917,201812,0.430580749913573
"4387",721479693,201812,0.307915447390901
"4388",721499442,201812,0.857990927574075
"4389",721504486,201812,0
"4390",721510673,201812,0.570719044901478
"4391",721526567,201812,0.00853340549050477
"4392",721534324,201812,0
"4393",721542157,201812,0
"4394",726019412,201907,0.983298292966504
"4395",726031055,201812,NA
"4396",730740763,201806,0.561955877123295
"4397",730744747,201809,0.657262398894476
"4398",730752239,201809,0.769328624141718
"4399",730753739,201903,0.369612232356243
"4400",730754419,201809,0.648714939130248
"4401",730770231,201809,0.434853615547165
"4402",730772321,201812,0.339975179378007
"4403",730772528,201812,0.479614769139563
"4404",730775109,201809,0.679079428866376
"4405",730775241,201809,0.467665305882907
"4406",730776195,201809,0.691550192115688
"4407",730776899,201809,0.15101961896491
"4408",730777705,201810,0.264305026379418
"4409",730779703,201904,0.78294005893921
"4410",730785941,201901,0.314602955985149
"4411",730785944,201806,0.792193244994533
"4412",730798682,201906,NA
"4413",730798682,201806,NA
"4414",730928419,201812,0.752175166456717
"4415",730960311,201806,0.00132378918395005
"4416",730968906,201806,0.159480519480519
"4417",731019247,201812,0.0762670336079821
"4418",731084819,201809,0.239174702790502
"4419",731116755,201806,0.407616376720372
"4420",731129417,201812,0.17548105373136
"4421",731135031,201806,0.783570088207172
"4422",731173687,201812,0.162090645949655
"4423",731280047,201812,0
"4424",731325063,201806,0.031738002894307
"4425",731351405,201812,0.161589997758462
"4426",731360030,201809,0.0156715561119889
"4427",731361005,201712,NA
"4428",731361005,201812,NA
"4429",731361005,201612,NA
"4430",731397452,201812,0.0215640934620986
"4431",731401845,201906,0.146341548196653
"4432",731419279,201812,0.000653635789991656
"4433",731420097,201806,0.00882785837902535
"4434",731450790,201806,0.0988321342788843
"4435",731473840,201812,0.437973979485697
"4436",731513088,201812,0.834423323887456
"4437",731529495,201906,0.836298484487263
"4438",731572250,201806,0.401872963742995
"4439",731628090,201812,0.928970943588761
"4440",731651113,201806,0.133876868562137
"4441",731689770,201806,9.77565483140356e-06
"4442",741109750,201906,0.0317144667386972
"4443",741117341,201812,0.174184214682526
"4444",741143119,201806,0.880798094763368
"4445",741382713,201812,0.629122379830171
"4446",741495127,201808,0.449229829399541
"4447",741508183,201811,0.878737042230373
"4448",741533639,201808,0.70981368779327
"4449",741541726,201810,0.406615263518718
"4450",741541774,201810,0.198913662259394
"4451",741543395,201812,0.0545957186072206
"4452",741547195,201812,0.0544935172227561
"4453",741548511,201812,0.678583760320132
"4454",741549077,201804,0.511881941688542
"4455",741591558,201805,0.392006044290246
"4456",741602691,201812,0.000331190029788549
"4457",741611455,201812,0.626255784770278
"4458",741679824,201901,0.117635864582697
"4459",741691632,201812,0.848795821872316
"4460",741711575,201812,0.433185656055799
"4461",741715140,201806,0.376232085046968
"4462",741815988,201809,0.513049708632266
"4463",741835777,201809,0.0143384515307354
"4464",741883434,201809,0.115396526280179
"4465",741890518,201812,0.00573388507427617
"4466",741897502,201812,0.144535641744137
"4467",741989590,201812,0.726472248416464
"4468",741993265,201809,0.921945144078322
"4469",742050021,201906,0.0850607979552942
"4470",742099326,201812,0.937044826135823
"4471",742135991,201801,0.089711903241558
"4472",742140472,201808,0.595902898124926
"4473",742148804,201809,0.861669231985626
"4474",742197954,201712,NA
"4475",742197954,201812,NA
"4476",742229383,201806,0.0418469939230657
"4477",742247265,201812,0.329913865607909
"4478",742255208,201809,0.87157258156605
"4479",742274265,201812,0.491527000950151
"4480",742275534,201812,0.436643272605768
"4481",742279246,201812,0.949375691952163
"4482",742281135,201809,0.694652143666782
"4483",742311967,201809,0.730266462690657
"4484",742373217,201812,0.458027227313586
"4485",742377341,201812,0.679302726932852
"4486",742379330,201812,0.505912558858539
"4487",742379794,201809,0.0385570242427176
"4488",742401708,201806,0.0623812013362461
"4489",742444724,201812,0.254067705546663
"4490",742449502,201809,0.568429304660357
"4491",742481167,201808,0.229160182238764
"4492",742499923,201812,0.703448394660331
"4493",742504676,201806,0.323873446585913
"4494",742508760,201812,0.9064201555105
"4495",742510477,201812,0.0227166291650239
"4496",742513448,201812,0.536354141610672
"4497",742561727,201809,0.696433764078825
"4498",742567014,201812,0.748511423812247
"4499",742569914,201812,0.595877670292063
"4500",742575461,201809,0.0257441753997423
"4501",742577019,201812,NA
"4502",742581297,201806,0.00815624426707755
"4503",742582369,201812,0.970880811149637
"4504",742606469,201808,0.990613364511581
"4505",742608736,201812,0.997425491958907
"4506",742609516,201809,0.00444732752680546
"4507",742611475,201809,0.874187144341319
"4508",742618914,201812,NA
"4509",742632778,201809,0.490726855984678
"4510",742643761,201812,0.972240802972683
"4511",742678601,201812,0.802998291732757
"4512",742679881,201812,0.61263345188672
"4513",742681649,201809,0.50886820183353
"4514",742684917,201809,0.192581149225077
"4515",742685268,201806,0.443606932605706
"4516",742691645,201812,0.269259067742838
"4517",742699476,201806,0.777345224158116
"4518",742699478,201806,0.884123403724327
"4519",742708782,201809,0.824067778219827
"4520",742712770,201812,0.031190854072667
"4521",742722512,201812,0
"4522",742724014,201809,0
"4523",742740889,201806,0.746991031154369
"4524",742744850,201812,NA
"4525",742746185,201808,0.0164339983963658
"4526",742755615,201809,0
"4527",742757266,201812,0.118253575683264
"4528",742771768,201806,0.976173831435603
"4529",742771768,201706,NA
"4530",742781623,201812,0.867732997811464
"4531",742785217,201812,0.00399739263403124
"4532",742790201,201909,0.89075738578694
"4533",742790201,201809,0.905547401653125
"4534",742796160,201812,0.573621502495451
"4535",742804227,201812,NA
"4536",742814572,201812,0.077661199215819
"4537",742835763,201806,0
"4538",742876270,201812,0.00456259822975308
"4539",742878070,201812,0.0907915759510469
"4540",742907371,201906,0.065761453533936
"4541",742948330,201806,0.70039399011719
"4542",742981319,201809,0
"4543",742986658,201812,0.937910788313901
"4544",742995407,201812,0.504633885046687
"4545",743018462,201812,0.723155322760698
"4546",743061811,201812,0.000411187051695148
"4547",743080706,201708,0.801827741197154
"4548",743080706,201808,0.823538432390166
"4549",743081569,201906,0.723127279966141
"4550",743112447,201906,0.942628310041337
"4551",743112451,201906,0.941126488773079
"4552",743119068,201812,0
"4553",743156314,201809,0.730149466454518
"4554",743156314,201709,0.711403367505278
"4555",743236209,201812,0
"4556",743240184,201812,0.527665351090043
"4557",743248920,201806,0.965677214178282
"4558",746067937,201809,0.272556801372861
"4559",746068251,201812,0.607589110465573
"4560",746075213,201811,0.835405233556199
"4561",746088061,201812,0.317499902512812
"4562",746105756,201809,NA
"4563",746241715,201812,NA
"4564",750800631,201809,0.166934244597658
"4565",750808769,201812,0.340464317437439
"4566",750818147,201806,0.763141884909719
"4567",751213282,201804,0.424914528270217
"4568",751226644,201806,0.275458257460165
"4569",751230219,201802,0.629788458578436
"4570",751230219,201902,0.664031347162752
"4571",751230663,201812,0.11008237726829
"4572",751584080,201812,0.87454656119835
"4573",751597790,201809,0.52495935325149
"4574",751634806,201812,0.434752821154723
"4575",751701823,201812,0.698377081461163
"4576",751804813,201812,0.978552216570557
"4577",751820887,201906,0.382629363422082
"4578",751867465,201809,0.944335785537982
"4579",752033113,201805,0.449870585662378
"4580",752052605,201809,0.774933558964247
"4581",752097161,201806,0.112111190430764
"4582",752108334,201808,0.759883637390311
"4583",752128963,201812,0.197335140388316
"4584",752130884,201806,0.448651465325824
"4585",752137179,201812,0.944615032045517
"4586",752231694,201812,0.809265358460137
"4587",752239189,201812,0.215750244492775
"4588",752242652,201812,0.650556712318054
"4589",752280264,201812,0.638913884665912
"4590",752305037,201808,0.821477153398068
"4591",752332948,201812,0.629087080525824
"4592",752352462,201812,0.0464889846395143
"4593",752388693,201812,0.0553494372976
"4594",752399684,201812,0.945466604411377
"4595",752399903,201809,0.460954067565382
"4596",752401109,201809,0.636135593308259
"4597",752402276,201812,0.680727823910306
"4598",752441404,201812,0
"4599",752504225,201812,0.646089256996822
"4600",752505023,201812,0.509134743496678
"4601",752512388,201809,0.913382632555966
"4602",752578191,201806,0
"4603",752578191,201906,0
"4604",752623312,201812,0.866453515283468
"4605",752623357,201812,0
"4606",752636896,201812,NA
"4607",752648573,201812,0.976377069019363
"4608",752653209,201809,0
"4609",752700136,201812,NA
"4610",752708540,201903,0
"4611",752768840,201812,0.165165754790651
"4612",752771427,201812,0
"4613",752791607,201812,0.223037074708941
"4614",752839932,201812,0.114043137285143
"4615",752860701,201809,0.77705473045011
"4616",752865891,201812,0.275211977527058
"4617",752887505,201812,0
"4618",752908888,201806,0.947722917608743
"4619",752928514,201812,0.292928770182309
"4620",752946623,201812,0.693616356462854
"4621",752977652,201812,0.932840041186
"4622",752985300,201806,0.967087786070609
"4623",752989033,201812,0
"4624",753034693,201812,0
"4625",753043827,201809,0.924904917943027
"4626",753047401,201812,0.0572188783549895
"4627",753070026,201812,0
"4628",753155083,201809,0.450703888733293
"4629",753192344,201812,0.00752181676669088
"4630",756049423,201812,0.427984266046256
"4631",756051334,201810,0.344492352212749
"4632",760156465,201812,0.617460912982956
"4633",760171217,201809,0.372579726716597
"4634",760207084,201812,0.0333584400417899
"4635",760216784,201806,0.297113519312087
"4636",760288037,201812,0.291027196447569
"4637",760297531,201708,0.0132512261204821
"4638",760297531,201808,0.0157571338277016
"4639",760318867,201812,0.0126533592968033
"4640",760366183,201808,0.801336391096006
"4641",760377117,201812,0.339595914082045
"4642",760380705,201812,0.0825949136662409
"4643",760397102,201806,0
"4644",760397102,201906,0
"4645",760406999,201812,0.927610780170403
"4646",760406999,201712,0.950136684903585
"4647",760411778,201808,0.510611865209667
"4648",760454399,201812,0.112211719818782
"4649",760465438,201812,NA
"4650",760472123,201812,0.855047370586366
"4651",760496051,201808,0.61301333236727
"4652",760502332,201812,0
"4653",760505822,201812,0
"4654",760548351,201812,0.117000579361743
"4655",760555284,201812,0.969445841977626
"4656",760574602,201808,0
"4657",760629574,201812,0
"4658",760639687,201808,0.0274326762615524
"4659",760645870,201812,0.383289817232376
"4660",760651319,201812,0.492416022966282
"4661",760670395,201812,0
"4662",760730219,201806,0.925689681583994
"4663",760730245,201906,0.741832447415489
"4664",760730249,201806,0.903975434606914
"4665",760740439,201806,0.993230285514958
"4666",760755965,201812,0
"4667",760787378,201812,0
"4668",760789989,201812,0
"4669",760827045,201812,0.764857052221117
"4670",764559295,201812,0.93331358912887
"4671",770012545,201812,0.868341104866532
"4672",770013149,201806,0.792206498861445
"4673",770076261,201812,0
"4674",770099755,201812,0.662084647695219
"4675",770117473,201812,0.894210781518679
"4676",770119210,201812,0.0554400811146325
"4677",770133375,201806,0.689311980634114
"4678",770197933,201812,0.842835987291576
"4679",770201747,201906,0.553001206084705
"4680",770210296,201906,0.68420604579853
"4681",770242399,201809,0.199856132491672
"4682",770252447,201812,0
"4683",770253409,201812,0
"4684",770257935,201806,0.918880579709209
"4685",770260204,201806,0.769122711202194
"4686",770283355,201812,0
"4687",770290646,201806,0.0667205575451524
"4688",770311459,201812,0.211225566947081
"4689",770312119,201812,0
"4690",770317248,201812,0.271596521853085
"4691",770317384,201906,0.892707685509334
"4692",770323691,201906,0.000292836275222855
"4693",770324027,201903,0.939974761752765
"4694",770329569,201812,0.828033749700503
"4695",770359848,201812,0.208734292837341
"4696",770360031,201812,0
"4697",770369291,201806,0.255166396903943
"4698",770378030,201812,0.764323112233603
"4699",770381783,201806,0.0430198372635388
"4700",770398310,201812,0.474739288207667
"4701",770413862,201812,NA
"4702",770439383,201809,0.939743862383689
"4703",770446588,201806,0.544182003047761
"4704",770459711,201812,0.518637397552081
"4705",770478772,201812,0.956996447214909
"4706",770518264,201806,0.305657337695328
"4707",770526246,201809,0.928603893347751
"4708",770542622,201812,0.000439991801671746
"4709",770545135,201806,0.00189445643935969
"4710",770601589,201806,0.0623678153739613
"4711",770673126,201806,0.195176045025072
"4712",800109670,201812,0.92592300505939
"4713",800188846,201806,0
"4714",800291710,201812,0
"4715",800345712,201812,0.0261315648762686
"4716",800388452,201812,0.884288149388949
"4717",800394319,201812,0.970104930569583
"4718",800582756,201812,0.83230655167021
"4719",800649502,201806,0.974506337855357
"4720",800662126,201806,0.915878586888339
"4721",800698383,201806,0.733523860342496
"4722",800757957,201812,0.365573052739194
"4723",800790996,201806,0.948395037504125
"4724",800829691,201812,0.712098467176959
"4725",810235416,201812,0.00117290386542713
"4726",810245851,201806,0.565364397845515
"4727",810295420,201906,0.17720250292963
"4728",810296458,201806,0.184641694616457
"4729",810297418,201812,0.342376735687055
"4730",810302638,201812,0.00117194566177914
"4731",810303443,201812,0.000236400454433104
"4732",810350140,201906,0.421267208594091
"4733",810350886,201806,0.448490389414529
"4734",810360391,201806,0.737094398093376
"4735",810362732,201806,0
"4736",810362732,201906,0
"4737",810366018,201812,0.314814180229253
"4738",810382167,201806,0.059728258407655
"4739",810389825,201809,0.165536963818186
"4740",810397424,201808,0.41664052464051
"4741",810465605,201806,0.000587697582432921
"4742",810465605,201906,0.00886186610789269
"4743",810476317,201906,0.550082510228871
"4744",810476317,201806,0.441144027879827
"4745",810485103,201812,0.0630158591333675
"4746",810485343,201812,NA
"4747",810486051,201806,0.074398019390547
"4748",810489999,201906,0.219647982644207
"4749",810489999,201806,0.223334180475283
"4750",810493044,201809,0.268159931325006
"4751",810500256,201812,0.0510167866439422
"4752",810500715,201812,NA
"4753",810509941,201812,0.393489008387301
"4754",810512124,201809,0.27713800974
"4755",810515595,201806,0.528615742599765
"4756",810520628,201812,0.775827950967749
"4757",810522626,201906,0.614837182559701
"4758",810542382,201906,0
"4759",810543240,201809,0.00590817193338478
"4760",810568727,201906,0.936301660105798
"4761",810576405,201812,0.791381323700337
"4762",810583436,201806,0.575920343661776
"4763",810584343,201809,0
"4764",810590367,201812,0
"4765",810594012,201812,0
"4766",810618445,201706,0.929153671111677
"4767",810630419,201812,0
"4768",810661871,201806,0.956736160649795
"4769",810661871,201906,0.954950614309805
"4770",810729268,201812,0.0044389725608542
"4771",811191157,201806,0.915173549819478
"4772",811255345,201812,0
"4773",811391129,201812,0.519247836813761
"4774",811435304,201812,0.836849224919567
"4775",811517188,201806,0
"4776",811534304,201812,0.606026603727175
"4777",811594222,201809,0.987947036296969
"4778",811787162,201806,0.698682909760464
"4779",812293314,201812,0.924983545970028
"4780",812565745,201812,0
"4781",812649383,201812,0.678409447764959
"4782",812680851,201812,0.645286357848248
"4783",813276401,201906,NA
"4784",813657150,201806,0.516230262356819
"4785",813886556,201806,0.38786871685138
"4786",813999486,201812,0.33165357073978
"4787",814497049,201812,0.866511286308973
"4788",820263863,201812,0.292475554792318
"4789",820277836,201812,0.156801628582342
"4790",820290341,201812,0.520775498439219
"4791",820297279,201810,0.579545208334012
"4792",820299736,201806,0.699775844839014
"4793",820372645,201812,0.812667892302527
"4794",820408063,201809,0.677143348314055
"4795",820439164,201812,0.598055646220324
"4796",820443278,201809,0.837123187545331
"4797",820452673,201812,0.869456034323126
"4798",820461673,201812,0.110781288611093
"4799",820461980,201804,0
"4800",820474138,201812,0.758690476712461
"4801",820501495,201809,0.892918676556041
"4802",820508784,201812,0.434070811724804
"4803",820532242,201812,0
"4804",820541383,201812,0.217645191335956
"4805",820551614,201812,0
"4806",820855915,201812,0.000254025804989631
"4807",821340617,201806,0
"4808",821340617,201906,0
"4809",821340755,201812,NA
"4810",821401986,201812,0
"4811",821527388,201806,0.882701725362165
"4812",821710458,201812,0.918819959054843
"4813",822004056,201812,0
"4814",822515700,201806,0.00816481646977088
"4815",823167196,201806,0.0343270757380928
"4816",823651535,201812,0.00450107385615024
"4817",824363742,201812,0
"4818",824991900,201812,1
"4819",825345873,201812,0.00843733889628218
"4820",826009826,201812,0.717927465496932
"4821",830205887,201806,0.597035461988426
"4822",830236124,201812,0.210939137186104
"4823",830244195,201806,0.572328149653455
"4824",830297131,201812,0.931827598651509
"4825",830321721,201812,0
"4826",830368176,201806,0
"4827",830382839,201812,0.928080598484924
"4828",830391379,201812,NA
"4829",830392493,201906,0.849532527430343
"4830",830394346,201812,0.942992118654586
"4831",830439252,201812,0.830367148261806
"4832",830444104,201812,0
"4833",830487739,201812,0
"4834",830506416,201812,0.000384141227658879
"4835",831096107,201812,0
"4836",832198863,201812,0.969213314331618
"4837",836006897,201806,0.69348611256449
"4838",840576978,201812,0.140520265598204
"4839",840615347,201809,0.735497340599889
"4840",840616860,201809,0.369364126060306
"4841",840630214,201806,0.547754616398348
"4842",840631483,201806,0.560238548384807
"4843",840659180,201812,0.150293832484497
"4844",840679976,201812,0.472392200965338
"4845",840691371,201812,0.200740732427245
"4846",840747226,201809,0.331247563725388
"4847",840753677,201812,0.00593588243440423
"4848",840777280,201812,0.823048382607063
"4849",840782214,201806,0.856867853835253
"4850",840783694,201812,0.334017032197077
"4851",840797208,201812,0.0645037231538395
"4852",840829068,201812,1.76975404117155
"4853",840830367,201812,0
"4854",840831830,201809,0.32052329775286
"4855",840837398,201809,0.00101734072023537
"4856",840838406,201812,0.0270663885015902
"4857",840853925,201804,0.0691249245163986
"4858",840867773,201812,0.357631733947034
"4859",840909291,201812,0.326143861836518
"4860",840933888,201812,0.0158453187997951
"4861",840951575,201812,0.505069358096298
"4862",841034458,201812,0.000971786447984483
"4863",841043508,201812,0.0441132177382136
"4864",841096907,201812,0.0149821667487953
"4865",841135942,201812,0.744641709231426
"4866",841158819,201807,0.946059064705509
"4867",841200958,201812,0.0145797487480475
"4868",841212246,201809,0.61326444188877
"4869",841220644,201806,0.234563012409932
"4870",841220644,201906,0.234511615802619
"4871",841245986,201812,0.0034848033801712
"4872",841247057,201712,0.00480294633465583
"4873",841247423,201812,0.0680002107736014
"4874",841272484,201906,0.823289612527873
"4875",841274835,201812,0
"4876",841296087,201812,0.479818734400548
"4877",841300814,201812,0.857043651452282
"4878",841300818,201812,0
"4879",841316839,201812,0.142903661669242
"4880",841317633,201812,0.492836039118043
"4881",841335158,201812,0.000432982979890063
"4882",841340824,201806,0.913110032381324
"4883",841381789,201906,0.905188917250386
"4884",841405092,201806,0.806186193429866
"4885",841480560,201812,0.661542794929621
"4886",841505466,201812,0.000352273682946853
"4887",841544756,201812,0
"4888",841549702,201809,0.619614884707108
"4889",841650039,201812,0.024474500008466
"4890",841657746,201809,0.930104628061032
"4891",850194018,201806,0.583275595127485
"4892",850196070,201809,0.235229854814499
"4893",850196493,201806,0.57460687404362
"4894",850214427,201806,0.216315154717817
"4895",850227016,201809,0.1872543541284
"4896",850227776,201806,0.652834247405556
"4897",850257035,201812,0.583767060688771
"4898",850328295,201812,0.929495320141403
"4899",850331973,201906,0.272931988667225
"4900",850346325,201903,0.0285741395258573
"4901",850348445,201812,0.420939235849451
"4902",850355163,201812,0.892849784072225
"4903",850367809,201812,0.643429512925695
"4904",850371937,201812,0.463150377621167
"4905",850373880,201906,0
"4906",850384053,201809,0.604097327858043
"4907",850384053,201909,0.602017169252901
"4908",850388252,201812,0.146635895083835
