"","ein","tax_pd","months_coh"
"4248",660428651,201812,53.0633053535836
"4249",660429983,201809,33.0764382459434
"4250",660480131,201812,186.822920460863
"4251",660490632,201806,25.9414788031213
"4252",660490822,201812,42.1273123935328
"4253",660501718,201809,515.280566676933
"4254",660503788,201906,15.4867996521056
"4255",660514937,201812,1.97567722025374
"4256",660528522,201812,197.76518569941
"4257",660528601,201809,86.4195434255039
"4258",660641575,201806,182.444797229037
"4259",680004389,201812,NA
"4260",680007197,201812,19.9434002908073
"4261",680038964,201806,333.874300618716
"4262",680062062,201812,66.1067947000544
"4263",680101133,201806,78.0116010283221
"4264",680117241,201806,46.9991347730524
"4265",680118032,201812,310.508709763037
"4266",680133565,201812,108.489603605449
"4267",680174526,201809,NA
"4268",680183692,201812,105.005017029883
"4269",680226140,201906,28.6834954183197
"4270",680235719,201812,46.1175144622081
"4271",680248670,201906,2649.29100116868
"4272",680248670,201806,1414.54010695187
"4273",680252305,201812,NA
"4274",680256280,201806,49.4484971418034
"4275",680265463,201812,139.480235294118
"4276",680275241,201812,NA
"4277",680289600,201812,NA
"4278",680289978,201809,285.283161740286
"4279",680294153,201812,530.895848246242
"4280",680322086,201812,83.1950689990767
"4281",680335661,201812,1.58352159468439
"4282",680336461,201806,10.9810291225176
"4283",680336533,201812,NA
"4284",680343183,201812,124.150234741784
"4285",680355316,201809,238.026290477717
"4286",680365842,201806,NA
"4287",680374003,201812,38.341133849016
"4288",680378673,201812,14.7047695041219
"4289",680378676,201812,NA
"4290",680389884,201812,14.1809593023256
"4291",680407470,201812,559.273916035788
"4292",680430154,201806,20.0987680886546
"4293",680440554,201806,1675.10599636584
"4294",680459756,201906,2113.55410511852
"4295",680472556,201812,14.6156898332134
"4296",680476830,201906,4.62788745446473
"4297",680489877,201806,49.5226688102894
"4298",680544935,201812,209.414667580535
"4299",710386409,201812,35.7049916361901
"4300",710387337,201804,27.7926488974517
"4301",710387337,201904,20.7696288934311
"4302",710388673,201905,64.5365211192415
"4303",710388927,201809,36.5191145203652
"4304",710389282,201805,66.3317454794159
"4305",710389282,201905,24.9045381040678
"4306",710389481,201812,41.4218360082591
"4307",710391706,201806,37.5275224824587
"4308",710406286,201812,41.2099172305034
"4309",710407485,201902,21.4706380199258
"4310",710412085,201804,53.4227008899781
"4311",710430462,201806,0.796837944664032
"4312",710444949,201906,251.449434383648
"4313",710464321,201809,86.061432095364
"4314",710521880,201806,22.9955586581235
"4315",710531191,201806,63.1146399758187
"4316",710540330,201806,41.4864429862573
"4317",710586047,201812,538.766820276498
"4318",710586053,201812,255.818710302508
"4319",710597729,201812,454.055026730995
"4320",710608450,201812,NA
"4321",710674001,201809,696.807635485308
"4322",710679902,201806,68.3795085381091
"4323",710679937,201806,24.2006808261125
"4324",710684329,201812,22.9357084050595
"4325",710715152,201804,576.340383234856
"4326",710759751,201812,78.1311897106109
"4327",710776139,201806,3350.23279965383
"4328",710808550,201812,NA
"4329",710827641,201812,6.83350785340314
"4330",710830615,201812,191.704336630187
"4331",710890471,201808,355.400034620045
"4332",710933645,201812,368.66518076231
"4333",710961103,201809,119.419016720739
"4334",710985879,201812,NA
"4335",711029079,201806,114.812422360248
"4336",720097307,201906,12.9793300071276
"4337",720408911,201806,130.758759615837
"4338",720599165,201812,25.1351446118537
"4339",720601249,201901,19.6068230864594
"4340",720602460,201809,211.294343240652
"4341",720602636,201806,19.4342709153707
"4342",720629286,201812,NA
"4343",720631111,201812,16.2325586773037
"4344",720631715,201812,138.058617177775
"4345",720632675,201806,152.551045745392
"4346",720643183,201803,11.4108078608805
"4347",720648848,201805,115.870874909228
"4348",720691608,201812,121.39054996127
"4349",720696092,201812,114.322268335181
"4350",720708091,201901,12.0285247373011
"4351",720760857,201806,224.244918383891
"4352",720796570,201812,24.5354306377188
"4353",720801513,201812,20.9406360424028
"4354",720921695,201806,78.0986683449965
"4355",721011835,201812,2.78412755934046
"4356",721096775,201906,154.026527598547
"4357",721116015,201806,50.7534873567039
"4358",721116016,201806,55.4591998550134
"4359",721116018,201806,88.5241504421912
"4360",721151998,201806,359.5
"4361",721151998,201906,238.643067846608
"4362",721158473,201806,648.440110132622
"4363",721196990,201812,496.691115311909
"4364",721213057,201812,0.966931473707675
"4365",721245393,201812,NA
"4366",721277603,201812,0.777432227879455
"4367",721296205,201812,NA
"4368",721303737,201806,82.5991813871962
"4369",721311778,201809,66.0293585526316
"4370",721332049,201809,1840.50632911392
"4371",721343499,201903,310.663236429123
"4372",721354070,201806,332.672789896671
"4373",721356854,201812,373.946477900552
"4374",721364399,201812,53.2399930234586
"4375",721372292,201812,NA
"4376",721379740,201812,NA
"4377",721386278,201906,NA
"4378",721386278,201806,NA
"4379",721402559,201812,286.896134513589
"4380",721403747,201812,83.9003558718861
"4381",721436129,201812,9.782321532505
"4382",721436533,201812,17.8843401244893
"4383",721436982,201806,1433.49240780911
"4384",721437416,201806,14.2943525722569
"4385",721437416,201906,19.2430397615873
"4386",721462917,201812,609.217662337662
"4387",721479693,201812,78.5948760104124
"4388",721499442,201812,16.1746397088216
"4389",721504486,201812,NA
"4390",721510673,201812,262.652803682686
"4391",721526567,201812,62.2769181431893
"4392",721534324,201812,NA
"4393",721542157,201812,NA
"4394",726019412,201907,3.03640829396031
"4395",726031055,201812,NA
"4396",730740763,201806,94.9675975066098
"4397",730744747,201809,45.6582689047633
"4398",730752239,201809,12.1745559155834
"4399",730753739,201903,36.9830610413348
"4400",730754419,201809,172.375176848875
"4401",730770231,201809,48.6242242387363
"4402",730772321,201812,194.032410635211
"4403",730772528,201812,88.6710547145946
"4404",730775109,201809,15.4094212867122
"4405",730775241,201809,37.3065429247848
"4406",730776195,201809,51.7650762507803
"4407",730776899,201809,25.8481472358902
"4408",730777705,201810,30.1662281589985
"4409",730779703,201904,24.4887959895843
"4410",730785941,201901,128.673711778186
"4411",730785944,201806,41.1464860287892
"4412",730798682,201906,NA
"4413",730798682,201806,NA
"4414",730928419,201812,10.9772065735504
"4415",730960311,201806,17.3213774395298
"4416",730968906,201806,19.7773316298595
"4417",731019247,201812,36.3466359265611
"4418",731084819,201809,496.911408844791
"4419",731116755,201806,471.780435439235
"4420",731129417,201812,65.9636962671578
"4421",731135031,201806,438.53734793857
"4422",731173687,201812,4003.37146297411
"4423",731280047,201812,NA
"4424",731325063,201806,223.782749359472
"4425",731351405,201812,54.6773145641581
"4426",731360030,201809,195.224399294086
"4427",731361005,201712,NA
"4428",731361005,201812,NA
"4429",731361005,201612,NA
"4430",731397452,201812,680.480303749407
"4431",731401845,201906,NA
"4432",731419279,201812,451.807679003805
"4433",731420097,201806,NA
"4434",731450790,201806,44.1392616074113
"4435",731473840,201812,140.951020610712
"4436",731513088,201812,9.79537688442211
"4437",731529495,201906,134.446138142225
"4438",731572250,201806,NA
"4439",731628090,201812,3.5873750745048
"4440",731651113,201806,NA
"4441",731689770,201806,NA
"4442",741109750,201906,347.828129140724
"4443",741117341,201812,24.314559383063
"4444",741143119,201806,23.6041481885788
"4445",741382713,201812,74.0729223654026
"4446",741495127,201808,41.9576694751826
"4447",741508183,201811,40.6193143069706
"4448",741533639,201808,189.156203150004
"4449",741541726,201810,13.2934976494818
"4450",741541774,201810,36.0826717860911
"4451",741543395,201812,78.8226065969429
"4452",741547195,201812,26.9234680380176
"4453",741548511,201812,15.6997038449955
"4454",741549077,201804,24.6362801634624
"4455",741591558,201805,29.7636458194748
"4456",741602691,201812,548.685236768802
"4457",741611455,201812,106.230350788846
"4458",741679824,201901,32.3147111595884
"4459",741691632,201812,245.339606682174
"4460",741711575,201812,59.6256460743293
"4461",741715140,201806,89.7112251869184
"4462",741815988,201809,58.3894399511674
"4463",741835777,201809,133.255878466767
"4464",741883434,201809,191.210202705124
"4465",741890518,201812,17.4685247949943
"4466",741897502,201812,74.6604987674873
"4467",741989590,201812,16.3881697950887
"4468",741993265,201809,NA
"4469",742050021,201906,55.3392037021304
"4470",742099326,201812,NA
"4471",742135991,201801,16.0831076822428
"4472",742140472,201808,948.400549276434
"4473",742148804,201809,93.8734320475337
"4474",742197954,201712,NA
"4475",742197954,201812,NA
"4476",742229383,201806,684.447062414161
"4477",742247265,201812,70.1848500789058
"4478",742255208,201809,207.35659076666
"4479",742274265,201812,66.6663578459757
"4480",742275534,201812,456.820819526388
"4481",742279246,201812,28.8931880553216
"4482",742281135,201809,558.921686746988
"4483",742311967,201809,197.799178395852
"4484",742373217,201812,35.8520564922155
"4485",742377341,201812,242.074417805276
"4486",742379330,201812,171.575927917238
"4487",742379794,201809,472.715953307393
"4488",742401708,201806,48.7132460684234
"4489",742444724,201812,456.883441258094
"4490",742449502,201809,203.611037965062
"4491",742481167,201808,177.856050292269
"4492",742499923,201812,160.842454886493
"4493",742504676,201806,58.6104850563449
"4494",742508760,201812,NA
"4495",742510477,201812,1485.18429561201
"4496",742513448,201812,61.4916435298601
"4497",742561727,201809,100.402206706318
"4498",742567014,201812,85.9607558139535
"4499",742569914,201812,52.6498571594139
"4500",742575461,201809,5020.26936924923
"4501",742577019,201812,NA
"4502",742581297,201806,985.79786286732
"4503",742582369,201812,7.24552861033798
"4504",742606469,201808,332.853333333333
"4505",742608736,201812,0.220902837377682
"4506",742609516,201809,12.9686648950189
"4507",742611475,201809,654.155593220339
"4508",742618914,201812,NA
"4509",742632778,201809,106.050149857543
"4510",742643761,201812,96.4095404304828
"4511",742678601,201812,48.2209266019109
"4512",742679881,201812,48.3496872172168
"4513",742681649,201809,258.171482277886
"4514",742684917,201809,436.57197696737
"4515",742685268,201806,97.4321669227679
"4516",742691645,201812,798.79158060848
"4517",742699476,201806,71.9978450211008
"4518",742699478,201806,29.1670846118718
"4519",742708782,201809,148.927006562342
"4520",742712770,201812,130.367060776971
"4521",742722512,201812,NA
"4522",742724014,201809,173.267489711934
"4523",742740889,201806,7.26111672338966
"4524",742744850,201812,NA
"4525",742746185,201808,252.166535574608
"4526",742755615,201809,108.081811295346
"4527",742757266,201812,203.210483653067
"4528",742771768,201806,NA
"4529",742771768,201706,NA
"4530",742781623,201812,8.76084084773993
"4531",742785217,201812,NA
"4532",742790201,201909,24.5075411650754
"4533",742790201,201809,13.9090635350798
"4534",742796160,201812,217.513820409383
"4535",742804227,201812,NA
"4536",742814572,201812,261.753387021649
"4537",742835763,201806,31.181946403385
"4538",742876270,201812,36.3098602365228
"4539",742878070,201812,179.322997822722
"4540",742907371,201906,83.1212701405049
"4541",742948330,201806,191.55162479062
"4542",742981319,201809,2887.80753946944
"4543",742986658,201812,NA
"4544",742995407,201812,97.2473013947847
"4545",743018462,201812,2.73715390887498
"4546",743061811,201812,3938.87018095987
"4547",743080706,201708,1005.01012829169
"4548",743080706,201808,482.286464236712
"4549",743081569,201906,75.3696426094595
"4550",743112447,201906,8.25042640714357
"4551",743112451,201906,9.56000304390838
"4552",743119068,201812,NA
"4553",743156314,201809,65.0228561763545
"4554",743156314,201709,71.8110669077758
"4555",743236209,201812,NA
"4556",743240184,201812,4415.60283185841
"4557",743248920,201806,3.61921708185053
"4558",746067937,201809,23.5868635370927
"4559",746068251,201812,26.4126228635914
"4560",746075213,201811,43.4268313718206
"4561",746088061,201812,42.4910081810312
"4562",746105756,201809,NA
"4563",746241715,201812,NA
"4564",750800631,201809,15.8918333022775
"4565",750808769,201812,53.2279961076078
"4566",750818147,201806,32.3786927904485
"4567",751213282,201804,23.5429838456728
"4568",751226644,201806,60.7891242782478
"4569",751230219,201802,40.8412368802715
"4570",751230219,201902,36.0924727746141
"4571",751230663,201812,28.9902355514694
"4572",751584080,201812,15.9815229044512
"4573",751597790,201809,260.146696271342
"4574",751634806,201812,2614.80607902736
"4575",751701823,201812,65.8480226213708
"4576",751804813,201812,208.369803063457
"4577",751820887,201906,66.3953961154724
"4578",751867465,201809,2.38829975321239
"4579",752033113,201805,434.013620631908
"4580",752052605,201809,191.460547881058
"4581",752097161,201806,32.8572884390741
"4582",752108334,201808,207.483027772736
"4583",752128963,201812,2269.33333333333
"4584",752130884,201806,NA
"4585",752137179,201812,44.029346259662
"4586",752231694,201812,200.858383757458
"4587",752239189,201812,85.2369468902473
"4588",752242652,201812,11.656170212766
"4589",752280264,201812,68.4844188450746
"4590",752305037,201808,6316.0716112532
"4591",752332948,201812,31.2163475194672
"4592",752352462,201812,60.1414828540244
"4593",752388693,201812,676.560928554296
"4594",752399684,201812,21.5124978089395
"4595",752399903,201809,58.8023111627048
"4596",752401109,201809,38.1850723338881
"4597",752402276,201812,71.256107632319
"4598",752441404,201812,NA
"4599",752504225,201812,11.8309849361345
"4600",752505023,201812,5.81918374375753
"4601",752512388,201809,37.6713446569635
"4602",752578191,201806,NA
"4603",752578191,201906,NA
"4604",752623312,201812,36.6813687019306
"4605",752623357,201812,NA
"4606",752636896,201812,NA
"4607",752648573,201812,16.4106670479731
"4608",752653209,201809,311.620808707356
"4609",752700136,201812,NA
"4610",752708540,201903,43023.15
"4611",752768840,201812,135.691684553071
"4612",752771427,201812,NA
"4613",752791607,201812,78.4731870708424
"4614",752839932,201812,409.367099629925
"4615",752860701,201809,755.966519665197
"4616",752865891,201812,282.553848708794
"4617",752887505,201812,NA
"4618",752908888,201806,11.8487640754741
"4619",752928514,201812,15.4342302391083
"4620",752946623,201812,NA
"4621",752977652,201812,3.44192884445751
"4622",752985300,201806,243.416949152542
"4623",752989033,201812,NA
"4624",753034693,201812,0.992108247264703
"4625",753043827,201809,42.8965829032137
"4626",753047401,201812,103.276727071299
"4627",753070026,201812,NA
"4628",753155083,201809,45.3452424231307
"4629",753192344,201812,70.4589879825782
"4630",756049423,201812,81.7348830718316
"4631",756051334,201810,12.1603659581941
"4632",760156465,201812,245.732076190903
"4633",760171217,201809,72.7327554886594
"4634",760207084,201812,385.780406660218
"4635",760216784,201806,134.784041595299
"4636",760288037,201812,69.1910229645094
"4637",760297531,201708,52.2122611142789
"4638",760297531,201808,167.528159033269
"4639",760318867,201812,30.1417031624171
"4640",760366183,201808,2232.55832771409
"4641",760377117,201812,110.286064605976
"4642",760380705,201812,566.168689402671
"4643",760397102,201806,2563.51689320388
"4644",760397102,201906,1566.92091007584
"4645",760406999,201812,3.1292024853179
"4646",760406999,201712,0.489663895166808
"4647",760411778,201808,1704.69233088753
"4648",760454399,201812,383.097613040947
"4649",760465438,201812,NA
"4650",760472123,201812,NA
"4651",760496051,201808,218.644200927671
"4652",760502332,201812,6667.06713780919
"4653",760505822,201812,68.9063991698374
"4654",760548351,201812,1048.16265248671
"4655",760555284,201812,32.0890538033395
"4656",760574602,201808,1097.82054616385
"4657",760629574,201812,27343.6277602524
"4658",760639687,201808,176.986879057134
"4659",760645870,201812,NA
"4660",760651319,201812,199.739302897399
"4661",760670395,201812,360.36
"4662",760730219,201806,145.160984848485
"4663",760730245,201906,181.258588235294
"4664",760730249,201806,32.9953582953892
"4665",760740439,201806,5.64280232430654
"4666",760755965,201812,NA
"4667",760787378,201812,0
"4668",760789989,201812,NA
"4669",760827045,201812,0.435450104675506
"4670",764559295,201812,41.3822023567655
"4671",770012545,201812,368.942675159236
"4672",770013149,201806,441.955193482688
"4673",770076261,201812,5598.72307692308
"4674",770099755,201812,174.160317165335
"4675",770117473,201812,46.3063595656882
"4676",770119210,201812,76.7956215768564
"4677",770133375,201806,4133.57902319551
"4678",770197933,201812,124.332699156056
"4679",770201747,201906,115.188762139664
"4680",770210296,201906,197.567973989027
"4681",770242399,201809,91.0315415199874
"4682",770252447,201812,1694.09793103448
"4683",770253409,201812,1759.44888888889
"4684",770257935,201806,173.822373210386
"4685",770260204,201806,239.548788927336
"4686",770283355,201812,379.257745968473
"4687",770290646,201806,107.167119782504
"4688",770311459,201812,599.726923076923
"4689",770312119,201812,NA
"4690",770317248,201812,NA
"4691",770317384,201906,8.84911538346232
"4692",770323691,201906,13492.1805405405
"4693",770324027,201903,19.7382784389704
"4694",770329569,201812,143.178771506609
"4695",770359848,201812,2020.79816751664
"4696",770360031,201812,4969.17
"4697",770369291,201806,178.581614317545
"4698",770378030,201812,2065.24615384615
"4699",770381783,201806,25.3045186640472
"4700",770398310,201812,23.0235018845307
"4701",770413862,201812,NA
"4702",770439383,201809,62430.6
"4703",770446588,201806,NA
"4704",770459711,201812,57.826809394472
"4705",770478772,201812,49.7290284095146
"4706",770518264,201806,85.7773496297188
"4707",770526246,201809,17.4784834630226
"4708",770542622,201812,313.08334147533
"4709",770545135,201806,1168.42557283565
"4710",770601589,201806,272.355257811836
"4711",770673126,201806,151.771744450523
"4712",800109670,201812,650.394230769231
"4713",800188846,201806,8487.49090909091
"4714",800291710,201812,5455.5329556446
"4715",800345712,201812,18129.1404255319
"4716",800388452,201812,153.27087268606
"4717",800394319,201812,19.609935256033
"4718",800582756,201812,13.9642034031285
"4719",800649502,201806,1465.96721311475
"4720",800662126,201806,92.0372723422279
"4721",800698383,201806,52.1513907888737
"4722",800757957,201812,43.7240659901584
"4723",800790996,201806,20.4384589910586
"4724",800829691,201812,43.5699619100472
"4725",810235416,201812,56.6630105900151
"4726",810245851,201806,154.356661521665
"4727",810295420,201906,25.5680692812895
"4728",810296458,201806,25.3688398863303
"4729",810297418,201812,35.4014285688142
"4730",810302638,201812,1582.73449430676
"4731",810303443,201812,2467.0701754386
"4732",810350140,201906,100.488744993939
"4733",810350886,201806,37.197988849307
"4734",810360391,201806,24.7745629872418
"4735",810362732,201806,88.0407141665276
"4736",810362732,201906,78.0606605257246
"4737",810366018,201812,236.378175843053
"4738",810382167,201806,9.39178959384572
"4739",810389825,201809,152.516192877255
"4740",810397424,201808,64.2193046742336
"4741",810465605,201806,83.9810702338308
"4742",810465605,201906,125.007606670221
"4743",810476317,201906,28.0149625935162
"4744",810476317,201806,15.8922459067037
"4745",810485103,201812,1885.19469026549
"4746",810485343,201812,NA
"4747",810486051,201806,7.76086508753862
"4748",810489999,201906,190.424138715982
"4749",810489999,201806,196.013042971934
"4750",810493044,201809,4.52826816492219
"4751",810500256,201812,486.538310412574
"4752",810500715,201812,NA
"4753",810509941,201812,213.234191016136
"4754",810512124,201809,143.018968547361
"4755",810515595,201806,1170.89658512957
"4756",810520628,201812,74.5192031092206
"4757",810522626,201906,111.80100195625
"4758",810542382,201906,425.584372003835
"4759",810543240,201809,77.4428313071436
"4760",810568727,201906,28.9193474168584
"4761",810576405,201812,164.499524443599
"4762",810583436,201806,5.33771209854853
"4763",810584343,201809,519.721675830558
"4764",810590367,201812,NA
"4765",810594012,201812,5.09883998783508
"4766",810618445,201706,21.74641294393
"4767",810630419,201812,1.08109508816937
"4768",810661871,201806,16.4127118644068
"4769",810661871,201906,21.6442553191489
"4770",810729268,201812,388.647002759798
"4771",811191157,201806,32.2488068724149
"4772",811255345,201812,NA
"4773",811391129,201812,NA
"4774",811435304,201812,146.486578902376
"4775",811517188,201806,NA
"4776",811534304,201812,98.8564493758668
"4777",811594222,201809,166.766285119667
"4778",811787162,201806,561.564544495252
"4779",812293314,201812,NA
"4780",812565745,201812,25.1849868806328
"4781",812649383,201812,NA
"4782",812680851,201812,NA
"4783",813276401,201906,NA
"4784",813657150,201806,99.3176782419638
"4785",813886556,201806,280.377469685668
"4786",813999486,201812,70.814789802465
"4787",814497049,201812,7.40822816456329
"4788",820263863,201812,56.901835283708
"4789",820277836,201812,192.155397998375
"4790",820290341,201812,49.905043949466
"4791",820297279,201810,17.5606099134841
"4792",820299736,201806,17.948402687856
"4793",820372645,201812,38.6115195762111
"4794",820408063,201809,84.0751529274687
"4795",820439164,201812,74.2312036710201
"4796",820443278,201809,16.815000543573
"4797",820452673,201812,153.508948665738
"4798",820461673,201812,730.399662121395
"4799",820461980,201804,2918.65438871473
"4800",820474138,201812,54.0582163201333
"4801",820501495,201809,120.232690935046
"4802",820508784,201812,116.501754361547
"4803",820532242,201812,175.316941702405
"4804",820541383,201812,118.100085382674
"4805",820551614,201812,2591.4729640256
"4806",820855915,201812,NA
"4807",821340617,201806,NA
"4808",821340617,201906,NA
"4809",821340755,201812,NA
"4810",821401986,201812,NA
"4811",821527388,201806,17.5098096632504
"4812",821710458,201812,NA
"4813",822004056,201812,NA
"4814",822515700,201806,NA
"4815",823167196,201806,11919.0563467492
"4816",823651535,201812,NA
"4817",824363742,201812,NA
"4818",824991900,201812,0
"4819",825345873,201812,122.822214696918
"4820",826009826,201812,14.5579743344326
"4821",830205887,201806,31.3526746513997
"4822",830236124,201812,354.696223316913
"4823",830244195,201806,146.587804239728
"4824",830297131,201812,94.873888269167
"4825",830321721,201812,16.9675587996756
"4826",830368176,201806,27.4730322580645
"4827",830382839,201812,47.1048032728926
"4828",830391379,201812,NA
"4829",830392493,201906,NA
"4830",830394346,201812,6.87098634877908
"4831",830439252,201812,NA
"4832",830444104,201812,6554.46
"4833",830487739,201812,NA
"4834",830506416,201812,61.9735943046129
"4835",831096107,201812,NA
"4836",832198863,201812,10.7205172746574
"4837",836006897,201806,45.2777528403707
"4838",840576978,201812,46.5825039169494
"4839",840615347,201809,107.725375701986
"4840",840616860,201809,46.9914648212226
"4841",840630214,201806,939.730759833863
"4842",840631483,201806,18.3763224454342
"4843",840659180,201812,677.636377246371
"4844",840679976,201812,154.911535827679
"4845",840691371,201812,155.977080100275
"4846",840747226,201809,97.1462910798122
"4847",840753677,201812,1396.61091424522
"4848",840777280,201812,750.063963818446
"4849",840782214,201806,104.768601022745
"4850",840783694,201812,71.8922553400845
"4851",840797208,201812,39.2672109560179
"4852",840829068,201812,149.609587422484
"4853",840830367,201812,105.139381227058
"4854",840831830,201809,246.667136563877
"4855",840837398,201809,757.450459488743
"4856",840838406,201812,95.4098622834296
"4857",840853925,201804,171.297706909976
"4858",840867773,201812,139.583655690277
"4859",840909291,201812,126.764225472129
"4860",840933888,201812,34.5537959327716
"4861",840951575,201812,45.2972924177635
"4862",841034458,201812,33.904199959218
"4863",841043508,201812,6881.64248074585
"4864",841096907,201812,1083.2928378477
"4865",841135942,201812,35.3558145301265
"4866",841158819,201807,40.9165290399963
"4867",841200958,201812,5.25243030647834
"4868",841212246,201809,99.5060447320186
"4869",841220644,201806,408.5754844735
"4870",841220644,201906,233.011514042828
"4871",841245986,201812,131.529994704592
"4872",841247057,201712,25.1488252393207
"4873",841247423,201812,199.73805211091
"4874",841272484,201906,650.23784574144
"4875",841274835,201812,NA
"4876",841296087,201812,165.351837598615
"4877",841300814,201812,NA
"4878",841300818,201812,NA
"4879",841316839,201812,1075.14156898106
"4880",841317633,201812,NA
"4881",841335158,201812,13.020614566295
"4882",841340824,201806,17.9270350716877
"4883",841381789,201906,0.110281477141023
"4884",841405092,201806,42.4523590112305
"4885",841480560,201812,16.2234520360588
"4886",841505466,201812,571.728504555342
"4887",841544756,201812,NA
"4888",841549702,201809,75.7730077344225
"4889",841650039,201812,27.5030333083304
"4890",841657746,201809,34.4329020332717
"4891",850194018,201806,13.3400115055234
"4892",850196070,201809,36.9564322159496
"4893",850196493,201806,21.9468801977167
"4894",850214427,201806,26.5169377129267
"4895",850227016,201809,29.533561164347
"4896",850227776,201806,4.09052838439031
"4897",850257035,201812,4039.21882352941
"4898",850328295,201812,NA
"4899",850331973,201906,2341.77777777778
"4900",850346325,201903,70.6616850318157
"4901",850348445,201812,412.247347158632
"4902",850355163,201812,34.9331754957088
"4903",850367809,201812,482.967926215614
"4904",850371937,201812,137.682196119836
"4905",850373880,201906,20411.1698113208
"4906",850384053,201809,109.114927344782
"4907",850384053,201909,NA
"4908",850388252,201812,53.8093702789344
"4909",850392520,201812,98.2193955115033
"4910",850412352,201812,1515.08440576717
"4911",850418376,201806,131.980988413336
"4912",850427734,201812,2805.00432484383
"4913",850450723,201806,57.981788966256
"4914",850452169,201812,NA
"4915",850462199,201806,144.156182427823
"4916",860098937,201806,143.947840143691
"4917",860124189,201806,13.6964853391253
"4918",860147485,201906,164.248866913885
"4919",860215009,201809,36.6993326387235
"4920",860227210,201806,44.0441889680203
"4921",860267934,201809,3053.91110156753
"4922",860268489,201812,42.962792745997
"4923",860298945,201806,98.9989729066741
"4924",860315599,201903,229.864241542379
"4925",860326269,201806,182.050471101592
"4926",860334140,201806,44.6832891246684
"4927",860379677,201806,38.1250130916223
"4928",860397693,201806,21.8799785431094
"4929",860398385,201906,13.6417944349801
"4930",860425910,201806,19.4564776785236
"4931",860427342,201812,20.6729581753187
"4932",860500753,201806,51.4890482134368
"4933",860558130,201812,509.444546287809
"4934",860632700,201812,71.7023666771852
"4935",860660875,201906,217.858659008615
"4936",860660875,201806,120.346965983727
"4937",860663748,201806,9.15403140352567
"4938",860680607,201806,51.6166924265842
"4939",860680607,201906,167.952760230706
"4940",860701189,201809,23.5582175972098
"4941",860711922,201812,0.512890010111856
"4942",860716017,201806,17.2254469468307
"4943",860723051,201906,118.662339769593
"4944",860733182,201906,68.9900886737465
"4945",860739825,201812,47.0181893792829
"4946",860742427,201806,46.9449578143833
"4947",860750139,201812,32.0820869565217
"4948",860778361,201806,15.5184969465303
"4949",860781669,201806,27.7846227698216
"4950",860790796,201812,51.0088955351421
"4951",860811431,201806,91.6317306677277
"4952",860817608,201809,190.330560128131
"4953",860878561,201806,410.825607282442
"4954",860888028,201806,109.005456842558
"4955",860927092,201806,1181.84942965779
"4956",860974335,201812,NA
"4957",860986969,201806,55.8272244594352
"4958",861008290,201812,7.33090507008358
"4959",861018112,201906,NA
"4960",861023858,201812,NA
"4961",861080961,201806,58.2046467157472
"4962",861095007,201806,2.39681393669795
"4963",861095017,201806,10.8114903019887
"4964",861103023,201806,NA
"4965",861114590,201812,0.229406488264315
"4966",861142924,201712,NA
"4967",861175157,201812,12896.170212766
"4968",866057676,201906,59.5484002921841
"4969",870269683,201806,29.0311045137997
"4970",870457932,201812,1299.26222935044
"4971",870476889,201806,31.5037215701399
"4972",870491952,201806,183.670033670034
"4973",870514438,201903,151.961274659478
"4974",870517739,201806,5.32192684389366
"4975",870533497,201812,145.666827852998
"4976",870534580,201812,NA
"4977",870534581,201812,0.495243761544688
"4978",870534793,201803,NA
"4979",870534793,201903,NA
"4980",870540153,201812,0.247240771887222
"4981",870554538,201812,0.0342650443363237
"4982",870559307,201906,91.3852962169879
"4983",870586666,201812,0.704716512235713
"4984",870620659,201812,19.9419010853302
"4985",870622732,201809,111.974297046678
"4986",870627392,201812,0.767649327255872
"4987",870670575,201812,27.2630918918919
"4988",870679212,201812,0.10145701541262
"4989",870766022,201812,507.48310139165
"4990",876124938,201809,15.5166465733098
"4991",876164397,201812,78.2801441200011
"4992",880059425,201906,157.115142791294
"4993",880247057,201812,197.380785041772
"4994",880266651,201812,NA
"4995",880280033,201906,169.829227323628
"4996",880285930,201812,455.110934828694
"4997",880323877,201806,85.8802670964771
"4998",880360474,201812,1253.27388535032
"4999",880438406,201812,NA
"5000",900070074,201812,NA
"5001",900128899,201812,NA
"5002",900139322,201812,878.114285714286
"5003",900140393,201812,86.566369734961
"5004",900180263,201712,26.8596658708024
"5005",900292647,201806,10.7048710601719
"5006",900462595,201803,838.825174825175
"5007",900501573,201806,NA
"5008",900507823,201812,19.8058383417147
"5009",900539704,201812,97.6031179100119
"5010",900899831,201812,12.791259052217
"5011",906031721,201812,134.628861117661
"5012",910568305,201812,48.4090545315494
"5013",910575954,201806,51.2811265895334
"5014",910578229,201812,20.8222271660699
"5015",910715658,201805,17.8922147390101
"5016",910780533,201812,42.9850140149553
"5017",910787820,201812,32.5385602270968
"5018",910791250,201812,25.2878049217243
"5019",910791411,201812,63.8613706462048
"5020",910793062,201812,34.0683166115649
"5021",910793447,201902,31.6495999112267
"5022",910814141,201812,311.737407034081
"5023",910814162,201812,47.9053635742542
"5024",910814544,201812,42.5840088071891
"5025",910818368,201809,101.721060117087
"5026",910823767,201712,29.2156051572354
"5027",910841641,201903,22.235488547993
"5028",910841641,201803,35.1164418076875
