"","ein","tax_pd","debt_mgmnt_ratio"
"4127",630740961,201606,0.478646049759877
"4128",630740961,201406,0.594056622793122
"4129",630831994,201806,0.00870363371790921
"4130",630877311,201809,-12.9386629049788
"4131",630904688,201906,0.0113582519934477
"4132",630951637,201906,0.119582629463506
"4133",630960388,201810,1.02557556137745
"4134",630962910,201806,0.111299151543855
"4135",630962998,201812,NA
"4136",630972892,201909,0.0129729201631559
"4137",630984185,201812,0.00019685465318485
"4138",630985638,201806,4.29741898697166
"4139",631003360,201806,0.0430193716217906
"4140",631017640,201809,0.128455515593419
"4141",631081438,201806,0.333794885015162
"4142",631088214,201812,0.362416224863872
"4143",631101558,201806,0.120431506827252
"4144",631127351,201809,3.66160641754671
"4145",631133951,201812,NA
"4146",631151221,201903,NA
"4147",631167958,201812,0.107765064634617
"4148",631173057,201806,0.0833596520640609
"4149",631174691,201812,0.00421204282398002
"4150",631205100,201812,6.98092549584902
"4151",631225764,201812,0.337636621490494
"4152",636053512,201810,1.83282725209331
"4153",636054092,201810,4.22718088899453
"4154",636054097,201802,3.71319548932766
"4155",640432686,201809,0.186363267723053
"4156",640432937,201812,1.13681064640793
"4157",640433402,201809,-1.75800032342689
"4158",640433629,201809,5.3995991481899
"4159",640433756,201809,0.975805843183566
"4160",640434184,201809,0.407400861796388
"4161",640434233,201812,0.890934244688848
"4162",640434535,201808,7.58645168288021
"4163",640437767,201809,0.752152810396117
"4164",640440167,201809,-2.77466730557447
"4165",640440512,201809,0.55101349883223
"4166",640442959,201901,2.22275948226427
"4167",640477962,201812,1.06073677024382
"4168",640508153,201812,6.99102027309096
"4169",640548173,201812,0.488083065526585
"4170",640564343,201812,1.88514485102617
"4171",640613658,201812,NA
"4172",640617544,201809,0.194306443459903
"4173",640629668,201812,1.22961396049501
"4174",640635516,201812,1.03781285383536
"4175",640656034,201812,-20.0870742783004
"4176",640710857,201812,-4.29904604436664
"4177",640744873,201806,0.240793793777642
"4178",640749527,201812,-2.1094202246517
"4179",640750633,201812,1.67034206154296
"4180",640757480,201812,6.85831131776392
"4181",640763761,201809,NA
"4182",640770209,201806,0.0421373678465212
"4183",640776112,201806,0.47573707982478
"4184",640776112,201906,0.443853488334042
"4185",640781871,201806,NA
"4186",640783888,201706,0.212872731215328
"4187",640786311,201812,0.220339708210328
"4188",640799536,201809,0.803653396710263
"4189",640814239,201806,0.316556943808252
"4190",640816305,201809,-6.06074090119083
"4191",640828837,201809,-1.4430288293292
"4192",640833346,201812,0.0035269616166741
"4193",640851798,201812,5.82488437062065
"4194",640862113,201906,1.05292308175497
"4195",640864843,201812,0
"4196",640866299,201812,NA
"4197",640923779,201806,-1.8411987613325
"4198",640960507,201812,0
"4199",650045254,201809,-6.83107475275554
"4200",650108974,201806,0.440480189476035
"4201",650146804,201812,-2.88770637594425
"4202",650159176,201812,-10.0157792756078
"4203",650187752,201806,0.0745561686465409
"4204",650230079,201906,0.392103724571148
"4205",650239821,201812,NA
"4206",650295038,201809,0.0620642043493269
"4207",650330502,201809,NA
"4208",650334205,201905,NA
"4209",650352279,201809,0.352596151334509
"4210",650362710,201809,2.66067997515542
"4211",650383037,201809,0.319822424555178
"4212",650401491,201806,7.26142320220496
"4213",650406381,201812,5.00469375602152
"4214",650441965,201812,0
"4215",650443188,201806,0.726945239991612
"4216",650464173,201812,0.14903831840333
"4217",650472327,201905,-1.63879048982468
"4218",650484034,201906,0.722510320219349
"4219",650492358,201812,-4.72550311073467
"4220",650514712,201812,NA
"4221",650545058,201806,1.31232334381609
"4222",650548855,201812,0.282455278542455
"4223",650631850,201806,0.450733492541017
"4224",650678966,201812,NA
"4225",650699777,201906,2.11863510858483
"4226",650820596,201812,-7.32294994802846
"4227",650841175,201812,4.73435679081929
"4228",650870180,201809,2.78524948768293
"4229",650898790,201903,0.100663625459915
"4230",650922040,201812,1.53878840812962
"4231",650953161,201812,5.27040731227274
"4232",650971509,201812,0.13223450883149
"4233",650979677,201812,2.11753093083469
"4234",650984762,201802,6.17440281619311
"4235",650984762,201902,2.14094772015681
"4236",651035130,201806,0.885451487799018
"4237",651046928,201812,0.195658223254371
"4238",651065285,201812,NA
"4239",651067124,201812,3.39882304800148
"4240",651072394,201812,-13.6913041581221
"4241",651142545,201812,0.000941005369804294
"4242",651193882,201809,-3.62190818204226
"4243",651238417,201812,0.0230033984728875
"4244",651293894,201812,0.0649878147847279
"4245",651304670,201812,0.0130077383044941
"4246",660264286,201806,0.193005557219916
"4247",660398333,201806,2.13022652387484
"4248",660428651,201812,0.11353691272116
"4249",660429983,201809,1.07115660418068
"4250",660480131,201812,0.384676953365169
"4251",660490632,201806,-0.933806932586133
"4252",660490822,201812,-12.845377057609
"4253",660501718,201809,0.0434061027734449
"4254",660503788,201906,8.43004485705067
"4255",660514937,201812,0.269104969394336
"4256",660528522,201812,0.275258793840449
"4257",660528601,201809,1.46957454636858
"4258",660641575,201806,0.0409942591865833
"4259",680004389,201812,15.1728189317557
"4260",680007197,201812,0.546591321672186
"4261",680038964,201806,NA
"4262",680062062,201812,1.38131229122592
"4263",680101133,201806,0.654918648901435
"4264",680117241,201806,1.11980045966508
"4265",680118032,201812,1.10645477203145
"4266",680133565,201812,0.183566028157362
"4267",680174526,201809,0
"4268",680183692,201812,0.0855958385816627
"4269",680226140,201906,-1.95095704546252
"4270",680235719,201812,2.07958872624777
"4271",680248670,201906,11.1066567181484
"4272",680248670,201806,25.4289061483056
"4273",680252305,201812,NA
"4274",680256280,201806,0.197428059321859
"4275",680265463,201812,NA
"4276",680275241,201812,-1.2515931461024
"4277",680289600,201812,2.18950273924574
"4278",680289978,201809,-18.0806733211346
"4279",680294153,201812,0.471832483460851
"4280",680322086,201812,0.162757449850333
"4281",680335661,201812,0.0625725358534361
"4282",680336461,201806,-16.9539248773445
"4283",680336533,201812,-0.0493932101313196
"4284",680343183,201812,0.0972306755934267
"4285",680355316,201809,NA
"4286",680365842,201806,1.22821974814895
"4287",680374003,201812,0.048925922867485
"4288",680378673,201812,51.2524145204263
"4289",680378676,201812,NA
"4290",680389884,201812,-2.40585440597484
"4291",680407470,201812,0.0124133261712514
"4292",680430154,201806,1.8601275629707
"4293",680440554,201806,3.91165399647193
"4294",680459756,201906,0.0146197950004031
"4295",680472556,201812,2.75147956622737
"4296",680476830,201906,-2.84456848758324
"4297",680489877,201806,-3.45285686256648
"4298",680544935,201812,0.0710246587388502
"4299",710386409,201812,1.41901816161117
"4300",710387337,201804,0.289320589888188
"4301",710387337,201904,0.388738137831685
"4302",710388673,201905,0.160092808612006
"4303",710388927,201809,0.257962783398226
"4304",710389282,201805,-24.5771158950162
"4305",710389282,201905,-1.92626216487128
"4306",710389481,201812,0.0878377588981865
"4307",710391706,201806,0.176781970649895
"4308",710406286,201812,0.244377290391663
"4309",710407485,201902,3.48282524597543
"4310",710412085,201804,1.17287603508282
"4311",710430462,201806,-1.02438672875875
"4312",710444949,201906,0.321787032204923
"4313",710464321,201809,0.436391222936466
"4314",710521880,201806,0.262973189399268
"4315",710531191,201806,0.502897201849927
"4316",710540330,201806,-3.01875360306834
"4317",710586047,201812,0.790941664733328
"4318",710586053,201812,1.50252188221926
"4319",710597729,201812,1.74709715777938
"4320",710608450,201812,NA
"4321",710674001,201809,5.67948227740689
"4322",710679902,201806,0.0049904446524871
"4323",710679937,201806,0.0351481262294953
"4324",710684329,201812,0.726596565830484
"4325",710715152,201804,0.0966922353249882
"4326",710759751,201812,NA
"4327",710776139,201806,0.015388508559506
"4328",710808550,201812,0.0312134091511893
"4329",710827641,201812,-2.1140599611304
"4330",710830615,201812,NA
"4331",710890471,201808,0.472730376693264
"4332",710933645,201812,NA
"4333",710961103,201809,0.0108086382788181
"4334",710985879,201812,NA
"4335",711029079,201806,0.779247081400928
"4336",720097307,201906,-1.26327369334897
"4337",720408911,201806,0.594867670270537
"4338",720599165,201812,0.0850944749486718
"4339",720601249,201901,33.2973529136657
"4340",720602460,201809,3.12939938623411
"4341",720602636,201806,0.58582701536272
"4342",720629286,201812,NA
"4343",720631111,201812,NA
"4344",720631715,201812,0.0231954230358347
"4345",720632675,201806,0.462391207319795
"4346",720643183,201803,2.3245774757135
"4347",720648848,201805,79.4907424724144
"4348",720691608,201812,0.98794846931708
"4349",720696092,201812,2.57691518499958
"4350",720708091,201901,0.323881306570623
"4351",720760857,201806,0.0612517238060218
"4352",720796570,201812,0.737441684529063
"4353",720801513,201812,-0.328719893031539
"4354",720921695,201806,0.462350497645574
"4355",721011835,201812,2.46229897179014
"4356",721096775,201906,0.0968612789412057
"4357",721116015,201806,0.0721221310279524
"4358",721116016,201806,0.564306806085296
"4359",721116018,201806,0.409809886956279
"4360",721151998,201806,0.197394588948988
"4361",721151998,201906,0.175761948231691
"4362",721158473,201806,0.574989505952987
"4363",721196990,201812,0.167359912234907
"4364",721213057,201812,2.32171579341017
"4365",721245393,201812,0
"4366",721277603,201812,-16.5876777429232
"4367",721296205,201812,NA
"4368",721303737,201806,0.0944080890290103
"4369",721311778,201809,-0.0822610358382762
"4370",721332049,201809,15.127038740828
"4371",721343499,201903,-0.0265651837640749
"4372",721354070,201806,0.0051212614245624
"4373",721356854,201812,0.0421964711796983
"4374",721364399,201812,0.609382926924918
"4375",721372292,201812,1.17204105836061
"4376",721379740,201812,0
"4377",721386278,201906,NA
"4378",721386278,201806,NA
"4379",721402559,201812,0.014780682725938
"4380",721403747,201812,-3.13426184585096
"4381",721436129,201812,0.883363974136984
"4382",721436533,201812,-0.113234041833265
"4383",721436982,201806,NA
"4384",721437416,201806,0.191555313771491
"4385",721437416,201906,0.197700139542095
"4386",721462917,201812,0.987125208887311
"4387",721479693,201812,0.102731033913519
"4388",721499442,201812,0.403094844380325
"4389",721504486,201812,0
"4390",721510673,201812,0.275360917058499
"4391",721526567,201812,0.247640666569602
"4392",721534324,201812,-9.84908946318535
"4393",721542157,201812,NA
"4394",726019412,201907,3.14982409527086
"4395",726031055,201812,NA
"4396",730740763,201806,0.0621592782772414
"4397",730744747,201809,0.168262730572154
"4398",730752239,201809,0.34809420268986
"4399",730753739,201903,0.541951207401339
"4400",730754419,201809,0.0369510875363909
"4401",730770231,201809,0.155033007448572
"4402",730772321,201812,0.159941417120307
"4403",730772528,201812,0.209379759508779
"4404",730775109,201809,8.59872245943638
"4405",730775241,201809,0.347397183725391
"4406",730776195,201809,0.0731532522469361
"4407",730776899,201809,2.27905592927861
"4408",730777705,201810,1.48500055462271
"4409",730779703,201904,-13.7090987993635
"4410",730785941,201901,0.107081975116469
"4411",730785944,201806,0.43613939539988
"4412",730798682,201906,NA
"4413",730798682,201806,NA
"4414",730928419,201812,3.69414169177163
"4415",730960311,201806,1.05565740832568
"4416",730968906,201806,-19.6317641882974
"4417",731019247,201812,0.5514163889729
"4418",731084819,201809,0.116387245166065
"4419",731116755,201806,0.0174421021935725
"4420",731129417,201812,0.123494383923485
"4421",731135031,201806,3.07077410137924
"4422",731173687,201812,0.00264019582909461
"4423",731280047,201812,NA
"4424",731325063,201806,0.26278823125605
"4425",731351405,201812,NA
"4426",731360030,201809,0.0904825497513921
"4427",731361005,201712,NA
"4428",731361005,201812,NA
"4429",731361005,201612,NA
"4430",731397452,201812,0.0234100199638749
"4431",731401845,201906,0.124729481586428
"4432",731419279,201812,0.0306707231727135
"4433",731420097,201806,0
"4434",731450790,201806,0.311936850540027
"4435",731473840,201812,7.5333526402969
"4436",731513088,201812,-0.0163648957949132
"4437",731529495,201906,0.0149994509340141
"4438",731572250,201806,0.00361938766209721
"4439",731628090,201812,8.66776002804347
"4440",731651113,201806,0.0850254651975633
"4441",731689770,201806,0.140559187040137
"4442",741109750,201906,0.00763719263086341
"4443",741117341,201812,0.857046187460074
"4444",741143119,201806,0.207418799388405
"4445",741382713,201812,0.550824569789675
"4446",741495127,201808,1.42690834145904
"4447",741508183,201811,-5.76807619128305
"4448",741533639,201808,0.172170597750753
"4449",741541726,201810,1.2290218085429
"4450",741541774,201810,1.57629791363416
"4451",741543395,201812,0.381015632982528
"4452",741547195,201812,1.12464194322318
"4453",741548511,201812,1.81656254153928
"4454",741549077,201804,3.48230319998869
"4455",741591558,201805,0.359746169736935
"4456",741602691,201812,0.0121351315061779
"4457",741611455,201812,0.338250231905715
"4458",741679824,201901,2.18950913012448
"4459",741691632,201812,0.0832773105965544
"4460",741711575,201812,0.0197068187387149
"4461",741715140,201806,0.110967550186419
"4462",741815988,201809,15.3394216261175
"4463",741835777,201809,1.2051424698804
"4464",741883434,201809,0.69445808228432
"4465",741890518,201812,7.61903690369037
"4466",741897502,201812,0.0612100672659963
"4467",741989590,201812,0.369309821173233
"4468",741993265,201809,0.596644737692417
"4469",742050021,201906,0.435212353416219
"4470",742099326,201812,1.78488912444025
"4471",742135991,201801,8.45653024598902
"4472",742140472,201808,0.00506430820865142
"4473",742148804,201809,3.37411546631669
"4474",742197954,201712,NA
"4475",742197954,201812,NA
"4476",742229383,201806,0.365244963868116
"4477",742247265,201812,1.93862504292373
"4478",742255208,201809,0.00734188941307829
"4479",742274265,201812,NA
"4480",742275534,201812,0.785919216371814
"4481",742279246,201812,2.22657479290367
"4482",742281135,201809,3.92267392216739
"4483",742311967,201809,-2.55059590984125
"4484",742373217,201812,1.53643996411831
"4485",742377341,201812,0.0386897643589955
"4486",742379330,201812,0.338039472348109
"4487",742379794,201809,0.10934408841539
"4488",742401708,201806,0.397687324118255
"4489",742444724,201812,2.09956237839036
"4490",742449502,201809,1.02968929906616
"4491",742481167,201808,0.685744271206037
"4492",742499923,201812,1.42085766072082
"4493",742504676,201806,0.739520791801372
"4494",742508760,201812,NA
"4495",742510477,201812,0.00550743440047824
"4496",742513448,201812,NA
"4497",742561727,201809,1.38519786458645
"4498",742567014,201812,0.433270332026291
"4499",742569914,201812,6.14054865740655
"4500",742575461,201809,0.422126029193203
"4501",742577019,201812,NA
"4502",742581297,201806,0.821752897611423
"4503",742582369,201812,-328.547804944867
"4504",742606469,201808,NA
"4505",742608736,201812,NA
"4506",742609516,201809,0.633335043063465
"4507",742611475,201809,0.920921992965344
"4508",742618914,201812,NA
"4509",742632778,201809,2.1489891729273
"4510",742643761,201812,1.75316702975134
"4511",742678601,201812,-3.47509703648524
"4512",742679881,201812,0.207827563170282
"4513",742681649,201809,2.54110003662402
"4514",742684917,201809,0.0326611825055488
"4515",742685268,201806,0.600658521903855
"4516",742691645,201812,0.190376768750223
"4517",742699476,201806,0.245266789898426
"4518",742699478,201806,0.230037288838622
"4519",742708782,201809,NA
"4520",742712770,201812,6.25382677988215
"4521",742722512,201812,0
"4522",742724014,201809,0.0744105338368888
"4523",742740889,201806,10.2862033500702
"4524",742744850,201812,NA
"4525",742746185,201808,1.06875895001601
"4526",742755615,201809,0.0935223440353565
"4527",742757266,201812,0.109411591940209
"4528",742771768,201806,0.112879848238328
"4529",742771768,201706,NA
"4530",742781623,201812,0.548421562911478
"4531",742785217,201812,NA
"4532",742790201,201909,0.0368380881364994
"4533",742790201,201809,0.0196704232572369
"4534",742796160,201812,0.0539753363397881
"4535",742804227,201812,NA
"4536",742814572,201812,2.34262278581868
"4537",742835763,201806,0.00532071238009948
"4538",742876270,201812,1.7194353055094
"4539",742878070,201812,0.0926012445293744
"4540",742907371,201906,0.384268701846347
"4541",742948330,201806,0.0713745239520552
"4542",742981319,201809,0.607895540359145
"4543",742986658,201812,NA
"4544",742995407,201812,7.68015681958869
"4545",743018462,201812,-6.02195745573363
"4546",743061811,201812,0.141422187219252
"4547",743080706,201708,0.428496705820173
"4548",743080706,201808,0.393411754054589
"4549",743081569,201906,0.0348676423233434
"4550",743112447,201906,-3.86572269199067
"4551",743112451,201906,-4.00762300079271
"4552",743119068,201812,0
"4553",743156314,201809,2.78984475040479
"4554",743156314,201709,2.54737632328465
"4555",743236209,201812,NA
"4556",743240184,201812,3.62721895119638
"4557",743248920,201806,-1.7156064929524
"4558",746067937,201809,1.45144888688998
"4559",746068251,201812,0.616025170478275
"4560",746075213,201811,-15.7443405202274
"4561",746088061,201812,0.277134988140242
"4562",746105756,201809,NA
"4563",746241715,201812,NA
"4564",750800631,201809,42.3321802100991
"4565",750808769,201812,0.0975028192760561
"4566",750818147,201806,0.371424046894284
"4567",751213282,201804,1.23384753250064
"4568",751226644,201806,0.160089593719757
"4569",751230219,201802,1.19142052403063
"4570",751230219,201902,0.661293537264761
"4571",751230663,201812,1.63335529566793
"4572",751584080,201812,0.115243905763558
"4573",751597790,201809,0.0241218888378168
"4574",751634806,201812,NA
"4575",751701823,201812,-2.80929719495869
"4576",751804813,201812,0.271151374356142
"4577",751820887,201906,0.591280880151676
"4578",751867465,201809,0.51374862106018
"4579",752033113,201805,0.0340218921588033
"4580",752052605,201809,0.0210813451049308
"4581",752097161,201806,0.490178323416097
"4582",752108334,201808,0.521777641170045
"4583",752128963,201812,145.077567855242
"4584",752130884,201806,0.0367660845149483
"4585",752137179,201812,2.25052913896343
"4586",752231694,201812,0.0174376046678976
"4587",752239189,201812,0.0893675433672806
"4588",752242652,201812,-1.82219757432546
"4589",752280264,201812,0.496765865961946
"4590",752305037,201808,29.4383165301876
"4591",752332948,201812,1.29147952753894
"4592",752352462,201812,0.0362801538432495
"4593",752388693,201812,0.0262264548296488
"4594",752399684,201812,6.47483357348429
"4595",752399903,201809,1.52542489485694
"4596",752401109,201809,0.696476715525261
"4597",752402276,201812,0.172430760579221
"4598",752441404,201812,0.134116214382086
"4599",752504225,201812,-4.57567929940758
"4600",752505023,201812,0.380767795704915
"4601",752512388,201809,6.00306156730571
"4602",752578191,201806,0
"4603",752578191,201906,0.2961241899295
"4604",752623312,201812,0.0541886699703249
"4605",752623357,201812,NA
"4606",752636896,201812,NA
"4607",752648573,201812,-1.65906222362006
"4608",752653209,201809,0.0878173867017477
"4609",752700136,201812,NA
"4610",752708540,201903,0.0019127548088964
"4611",752768840,201812,0.0337888868167342
"4612",752771427,201812,NA
"4613",752791607,201812,0.11253031610949
"4614",752839932,201812,0.0272926218226108
"4615",752860701,201809,14.7054999712368
"4616",752865891,201812,0.0278477178101686
"4617",752887505,201812,0
"4618",752908888,201806,-6.88763827486808
"4619",752928514,201812,1.26110724151084
"4620",752946623,201812,6.69691131122377
"4621",752977652,201812,-0.0330479227202785
"4622",752985300,201806,0.38438110321355
"4623",752989033,201812,0
"4624",753034693,201812,-1.77125541484254
"4625",753043827,201809,3.11460780522782
"4626",753047401,201812,-8.59635007849294
"4627",753070026,201812,0
"4628",753155083,201809,1.48601185885995
"4629",753192344,201812,5.58201287098806
"4630",756049423,201812,0.124531193854861
"4631",756051334,201810,-20.0382285671199
"4632",760156465,201812,0.151180860811405
"4633",760171217,201809,5.08875687928546
"4634",760207084,201812,0.0348443425601517
"4635",760216784,201806,0.149849698458505
"4636",760288037,201812,3.92885918406272
"4637",760297531,201708,0.270716655139057
"4638",760297531,201808,0.0734315885498328
"4639",760318867,201812,0.280220443749362
"4640",760366183,201808,0.738670222088685
"4641",760377117,201812,1.16726730350448
"4642",760380705,201812,0.000657881986213026
"4643",760397102,201806,0.00517574415140911
"4644",760397102,201906,0.00771743432237638
"4645",760406999,201812,-3.13583493559925
"4646",760406999,201712,-3.38602235965956
"4647",760411778,201808,0.0207784285926404
"4648",760454399,201812,0.112340698854052
"4649",760465438,201812,NA
"4650",760472123,201812,3.44201837881845
"4651",760496051,201808,3.15084064450788
"4652",760502332,201812,NA
"4653",760505822,201812,0.129780201897772
"4654",760548351,201812,NA
"4655",760555284,201812,0.122676650261218
"4656",760574602,201808,0.00903600300808423
"4657",760629574,201812,NA
"4658",760639687,201808,0.040915696136455
"4659",760645870,201812,NA
"4660",760651319,201812,-9.87144606499414
"4661",760670395,201812,-31.9587628865979
"4662",760730219,201806,-0.0280655395568422
"4663",760730245,201906,0.0214720933647863
"4664",760730249,201806,-4.47939859640264
"4665",760740439,201806,0.146109998570883
"4666",760755965,201812,NA
"4667",760787378,201812,NA
"4668",760789989,201812,NA
"4669",760827045,201812,0.0566700751947663
"4670",764559295,201812,0.0327388305615007
"4671",770012545,201812,NA
"4672",770013149,201806,0.112841453772003
"4673",770076261,201812,0.223316321652597
"4674",770099755,201812,1.34478535148909
"4675",770117473,201812,-8.96483642231457
"4676",770119210,201812,0.446002722074009
"4677",770133375,201806,2.16097499039761
"4678",770197933,201812,-3.15334149532425
"4679",770201747,201906,0.880746359160274
"4680",770210296,201906,8.69661461036006
"4681",770242399,201809,2.50791172824386
"4682",770252447,201812,-5.02426110394842
"4683",770253409,201812,0.153579364564876
"4684",770257935,201806,6.4138561017348
"4685",770260204,201806,3.98223498876333
"4686",770283355,201812,0.941653122109213
"4687",770290646,201806,0.401716346826654
"4688",770311459,201812,0.724183117020945
"4689",770312119,201812,0
"4690",770317248,201812,NA
"4691",770317384,201906,-5.42839529521541
"4692",770323691,201906,0.000580054951584224
"4693",770324027,201903,-3.2108721946932
"4694",770329569,201812,-3.63626784238035
"4695",770359848,201812,0.158342097558182
"4696",770360031,201812,-1.45126363516357
"4697",770369291,201806,0.200216894726438
"4698",770378030,201812,3.47588482250678
"4699",770381783,201806,0.297468814149638
"4700",770398310,201812,0.039336396175057
"4701",770413862,201812,NA
"4702",770439383,201809,NA
"4703",770446588,201806,NA
"4704",770459711,201812,0.268729529786308
"4705",770478772,201812,-2.8341767056979
"4706",770518264,201806,1.45933717040209
"4707",770526246,201809,-8.18525318284836
"4708",770542622,201812,0.139979352616922
"4709",770545135,201806,1.77153872044489
"4710",770601589,201806,0.0425441509179114
"4711",770673126,201806,5.08784119390033
"4712",800109670,201812,0.00384425007001387
"4713",800188846,201806,1.13751715533375
"4714",800291710,201812,0.0050705618745875
"4715",800345712,201812,0.535904392431819
"4716",800388452,201812,NA
"4717",800394319,201812,-23.7973705398347
"4718",800582756,201812,6.18669086610109
"4719",800649502,201806,-1.77507184994706
"4720",800662126,201806,NA
"4721",800698383,201806,0.510148419179358
"4722",800757957,201812,0.284635433548166
"4723",800790996,201806,-11.250008570547
"4724",800829691,201812,117.276998113468
"4725",810235416,201812,0.0447978922141427
"4726",810245851,201806,1.09534973199207
"4727",810295420,201906,0.353205523123327
"4728",810296458,201806,0.175355833614747
"4729",810297418,201812,0.822125246096309
"4730",810302638,201812,0.28911167184371
"4731",810303443,201812,7.23570388077541
"4732",810350140,201906,0.0741009625757222
"4733",810350886,201806,0.283173009787311
"4734",810360391,201806,2.5598684710825
"4735",810362732,201806,-1.64693592290149
"4736",810362732,201906,-1.42285897885267
"4737",810366018,201812,1.12171380048425
"4738",810382167,201806,0.22718904407028
"4739",810389825,201809,0.927206647006589
"4740",810397424,201808,NA
"4741",810465605,201806,0.76852243024666
"4742",810465605,201906,0.503256067702389
"4743",810476317,201906,0.622732578552688
"4744",810476317,201806,0.313651780450644
"4745",810485103,201812,0.438992045199244
"4746",810485343,201812,NA
"4747",810486051,201806,0.54033878175838
"4748",810489999,201906,1.18639406658346
"4749",810489999,201806,1.14915748882524
"4750",810493044,201809,6.99773565596475
"4751",810500256,201812,0.620488890882639
"4752",810500715,201812,NA
"4753",810509941,201812,0.564590360801894
"4754",810512124,201809,15.1431154932369
"4755",810515595,201806,3.27990335689135
"4756",810520628,201812,0.0525965939931903
"4757",810522626,201906,1.02824877671194
"4758",810542382,201906,0.51026007991528
"4759",810543240,201809,1.75033235354555
"4760",810568727,201906,-3.31532526712256
"4761",810576405,201812,0.0488679793327352
"4762",810583436,201806,7.04598751754192
"4763",810584343,201809,0.741306855545175
"4764",810590367,201812,0
"4765",810594012,201812,2.43429273513216
"4766",810618445,201706,-12.820460370083
"4767",810630419,201812,0.305841498026797
"4768",810661871,201806,-2.92311801087472
"4769",810661871,201906,-2.67136106991867
"4770",810729268,201812,0.422704574864336
"4771",811191157,201806,-18.9442848503175
"4772",811255345,201812,0
"4773",811391129,201812,0
"4774",811435304,201812,2.60738269206403
"4775",811517188,201806,0
"4776",811534304,201812,0.0729757085020243
"4777",811594222,201809,12.9976546460112
"4778",811787162,201806,0.0142088534603613
"4779",812293314,201812,NA
"4780",812565745,201812,-3.52552916824323
"4781",812649383,201812,0
"4782",812680851,201812,0.434239624623697
"4783",813276401,201906,NA
"4784",813657150,201806,0.0242200377427814
"4785",813886556,201806,12.5429465064672
"4786",813999486,201812,0.434057209859052
"4787",814497049,201812,-22.6043890331512
"4788",820263863,201812,1.71591570754077
"4789",820277836,201812,3.85080521099059
"4790",820290341,201812,4.2019540522395
"4791",820297279,201810,1.34932457953437
"4792",820299736,201806,1.32167989554822
"4793",820372645,201812,7.81543058180731
"4794",820408063,201809,0.0470821383080671
"4795",820439164,201812,1.47185542359119
"4796",820443278,201809,36.1235265646524
"4797",820452673,201812,0.307942577882228
"4798",820461673,201812,0.186786609596785
"4799",820461980,201804,13.654883910886
"4800",820474138,201812,143.910203700053
"4801",820501495,201809,0.659915549611971
"4802",820508784,201812,0.869938027382679
"4803",820532242,201812,0.51649422192902
"4804",820541383,201812,0.351879272064865
"4805",820551614,201812,0.00467491250660328
"4806",820855915,201812,0.138989180526149
"4807",821340617,201806,NA
"4808",821340617,201906,0
"4809",821340755,201812,NA
"4810",821401986,201812,0
"4811",821527388,201806,-44.981566173557
"4812",821710458,201812,NA
"4813",822004056,201812,NA
"4814",822515700,201806,0.0151147090380836
"4815",823167196,201806,0.000973177070622526
"4816",823651535,201812,0.0921804654003442
"4817",824363742,201812,NA
"4818",824991900,201812,NA
"4819",825345873,201812,0.00893000244947578
"4820",826009826,201812,0.930752764586149
"4821",830205887,201806,0.798036984753492
"4822",830236124,201812,0.176787111197656
"4823",830244195,201806,-4.50457726466135
"4824",830297131,201812,0.499421175891079
"4825",830321721,201812,-2.40352184387651
"4826",830368176,201806,0.991452991452991
"4827",830382839,201812,-27.0483097493563
"4828",830391379,201812,NA
"4829",830392493,201906,-6.00426434285502
"4830",830394346,201812,-8.68706022659511
"4831",830439252,201812,1.15138541538443
"4832",830444104,201812,0.00182369434882714
"4833",830487739,201812,2.78781471183657e-05
"4834",830506416,201812,0.755997173385117
"4835",831096107,201812,0
"4836",832198863,201812,NA
"4837",836006897,201806,0.75069900109392
"4838",840576978,201812,0.663906005471986
"4839",840615347,201809,1.2139012208229
"4840",840616860,201809,0.31636428839226
"4841",840630214,201806,0.611504831028321
"4842",840631483,201806,0.629738265710911
"4843",840659180,201812,0.13680758153219
"4844",840679976,201812,0.362002869305487
"4845",840691371,201812,0.303152980545066
"4846",840747226,201809,0.210719041167732
"4847",840753677,201812,0.0189152253201139
"4848",840777280,201812,0.885837329841294
"4849",840782214,201806,0.0214729018588286
"4850",840783694,201812,0.498456132896554
"4851",840797208,201812,0.42055291291857
"4852",840829068,201812,0.244457008062461
"4853",840830367,201812,0.13572374133489
"4854",840831830,201809,0.0814080668106724
"4855",840837398,201809,2.6848129809903
"4856",840838406,201812,0.768848728946543
"4857",840853925,201804,0.0278956205276003
"4858",840867773,201812,0.0412629795264067
"4859",840909291,201812,1.28591740987188
"4860",840933888,201812,-4.00335540838852
"4861",840951575,201812,0.712026056862833
"4862",841034458,201812,1.12332794092562
"4863",841043508,201812,0.0162013400097197
"4864",841096907,201812,0.0456625266909253
"4865",841135942,201812,NA
"4866",841158819,201807,63.8253049289891
"4867",841200958,201812,0.117387264438573
"4868",841212246,201809,0.494988864491157
"4869",841220644,201806,0.0255879615302354
"4870",841220644,201906,0.0100542581563046
"4871",841245986,201812,0.081929953331184
"4872",841247057,201712,-0.974853350749601
"4873",841247423,201812,0.788638297537596
"4874",841272484,201906,0.317167665755107
"4875",841274835,201812,-14.3967730295376
"4876",841296087,201812,0.311278317361169
"4877",841300814,201812,17.4005423960713
"4878",841300818,201812,0.0767182342752787
"4879",841316839,201812,0.118627388613588
"4880",841317633,201812,1.78519116645327
"4881",841335158,201812,0.0737637236127991
