"","ein","tax_pd","donation_ratio"
"4303",710388927,201809,0.883011356533613
"4304",710389282,201805,0.99839888799338
"4305",710389282,201905,0.998986348318569
"4306",710389481,201812,0.651626543682658
"4307",710391706,201806,0.113128522593095
"4308",710406286,201812,0.0276130170548704
"4309",710407485,201902,0.993144247325521
"4310",710412085,201804,0.808783292664671
"4311",710430462,201806,0.934659879473021
"4312",710444949,201906,0.0492450217392619
"4313",710464321,201809,0.873983480075237
"4314",710521880,201806,0.446438939343249
"4315",710531191,201806,0.986354965952744
"4316",710540330,201806,0.399739912072227
"4317",710586047,201812,0.646816178851487
"4318",710586053,201812,0.596076278910503
"4319",710597729,201812,0.256930409651186
"4320",710608450,201812,NA
"4321",710674001,201809,0.489320770617613
"4322",710679902,201806,0.254270342542895
"4323",710679937,201806,0.124852259154958
"4324",710684329,201812,0.0126797458477316
"4325",710715152,201804,0.11950879587063
"4326",710759751,201812,0.125027741930181
"4327",710776139,201806,0.408358333634542
"4328",710808550,201812,0
"4329",710827641,201812,0
"4330",710830615,201812,0
"4331",710890471,201808,0.723764330937175
"4332",710933645,201812,0.978890420427642
"4333",710961103,201809,0.553484951752341
"4334",710985879,201812,0.0589339711329603
"4335",711029079,201806,0.263870564544129
"4336",720097307,201906,0
"4337",720408911,201806,0.752796865801227
"4338",720599165,201812,0.986187169077001
"4339",720601249,201901,1
"4340",720602460,201809,0
"4341",720602636,201806,0.999694981626748
"4342",720629286,201812,NA
"4343",720631111,201812,1
"4344",720631715,201812,0.97608022649697
"4345",720632675,201806,0.997557397078896
"4346",720643183,201803,0.996052786357556
"4347",720648848,201805,1.05115217205709
"4348",720691608,201812,0.978192893314946
"4349",720696092,201812,0.446351887383939
"4350",720708091,201901,0.99405289507995
"4351",720760857,201806,0.776945339221082
"4352",720796570,201812,0.984638965424153
"4353",720801513,201812,0.303166954446686
"4354",720921695,201806,0.251189575664446
"4355",721011835,201812,0.885757201613728
"4356",721096775,201906,0.999652847437758
"4357",721116015,201806,0.910282528062073
"4358",721116016,201806,0.527789741160257
"4359",721116018,201806,0.362638787821882
"4360",721151998,201806,0.179484753886419
"4361",721151998,201906,0.181032863849765
"4362",721158473,201806,0
"4363",721196990,201812,1.02469971437978
"4364",721213057,201812,0.932366194452522
"4365",721245393,201812,1
"4366",721277603,201812,0.442933999925381
"4367",721296205,201812,0.99978265594436
"4368",721303737,201806,0.160114956341567
"4369",721311778,201809,0
"4370",721332049,201809,0.787422273406641
"4371",721343499,201903,0.612399922832063
"4372",721354070,201806,0.389625585023401
"4373",721356854,201812,0
"4374",721364399,201812,0
"4375",721372292,201812,0.539826866709722
"4376",721379740,201812,1
"4377",721386278,201906,0
"4378",721386278,201806,0
"4379",721402559,201812,0.0335034670337973
"4380",721403747,201812,0.592166751492157
"4381",721436129,201812,0.921943832925347
"4382",721436533,201812,0
"4383",721436982,201806,0
"4384",721437416,201806,0
"4385",721437416,201906,0
"4386",721462917,201812,0
"4387",721479693,201812,0.932796550375828
"4388",721499442,201812,0.914813865336553
"4389",721504486,201812,0
"4390",721510673,201812,0.0602667873414857
"4391",721526567,201812,0.964714411959403
"4392",721534324,201812,0.867582602539588
"4393",721542157,201812,1
"4394",726019412,201907,0
"4395",726031055,201812,NA
"4396",730740763,201806,0.723366977513887
"4397",730744747,201809,0.774488466883198
"4398",730752239,201809,0.986084777801044
"4399",730753739,201903,0.964608966580694
"4400",730754419,201809,0.869909459316466
"4401",730770231,201809,0.865774079275008
"4402",730772321,201812,0.686246117157604
"4403",730772528,201812,0.904980809034896
"4404",730775109,201809,0.737561894897859
"4405",730775241,201809,0.758269386345368
"4406",730776195,201809,0.907346833333637
"4407",730776899,201809,0.907267203894881
"4408",730777705,201810,0.731451513200602
"4409",730779703,201904,0.828416885283332
"4410",730785941,201901,0.611100938380384
"4411",730785944,201806,0.767051558274486
"4412",730798682,201906,NA
"4413",730798682,201806,NA
"4414",730928419,201812,0.986670251424598
"4415",730960311,201806,1.00859785477698
"4416",730968906,201806,1
"4417",731019247,201812,0.916291061059422
"4418",731084819,201809,0.567673246694199
"4419",731116755,201806,0.797529896728914
"4420",731129417,201812,0.364159894916948
"4421",731135031,201806,0.151244509645378
"4422",731173687,201812,1
"4423",731280047,201812,2.30184565762752
"4424",731325063,201806,0.667156573886422
"4425",731351405,201812,0
"4426",731360030,201809,0.591581985669841
"4427",731361005,201712,NA
"4428",731361005,201812,NA
"4429",731361005,201612,NA
"4430",731397452,201812,0.994552130989646
"4431",731401845,201906,0.0123913809300141
"4432",731419279,201812,0.868425495586923
"4433",731420097,201806,0.968889561728862
"4434",731450790,201806,0.998698778957677
"4435",731473840,201812,0.0406978562682184
"4436",731513088,201812,0
"4437",731529495,201906,0.253822890002043
"4438",731572250,201806,0
"4439",731628090,201812,0
"4440",731651113,201806,0.337492019578634
"4441",731689770,201806,0.0446687798394836
"4442",741109750,201906,0.20558673747503
"4443",741117341,201812,0.863113255626381
"4444",741143119,201806,0.93156860488635
"4445",741382713,201812,0.901939840970212
"4446",741495127,201808,0.98944286716287
"4447",741508183,201811,1
"4448",741533639,201808,0.750252274279904
"4449",741541726,201810,0.995711732035033
"4450",741541774,201810,0.969420506469659
"4451",741543395,201812,0.976294238001943
"4452",741547195,201812,0.947539309218416
"4453",741548511,201812,0.786345033750885
"4454",741549077,201804,0.932509370134795
"4455",741591558,201805,0.987886841960013
"4456",741602691,201812,0.0264965219226007
"4457",741611455,201812,0.959623755807359
"4458",741679824,201901,0.762959462315291
"4459",741691632,201812,0.962272611490003
"4460",741711575,201812,0.951093812403004
"4461",741715140,201806,0.329765556888611
"4462",741815988,201809,0.991667901427519
"4463",741835777,201809,0.410244745506401
"4464",741883434,201809,0.494433917232169
"4465",741890518,201812,0.998840211515169
"4466",741897502,201812,0.555610136455979
"4467",741989590,201812,0.985296915885503
"4468",741993265,201809,0.031499456582843
"4469",742050021,201906,0.247643955412414
"4470",742099326,201812,0
"4471",742135991,201801,1
"4472",742140472,201808,0.108303384426278
"4473",742148804,201809,0.314060414086305
"4474",742197954,201712,NA
"4475",742197954,201812,NA
"4476",742229383,201806,0.502224380629633
"4477",742247265,201812,1.14704272306186
"4478",742255208,201809,0.822783425630634
"4479",742274265,201812,0
"4480",742275534,201812,0.435258704261922
"4481",742279246,201812,0.614628372738662
"4482",742281135,201809,0
"4483",742311967,201809,0.708077656439591
"4484",742373217,201812,0.566670758974541
"4485",742377341,201812,0.976376367270164
"4486",742379330,201812,0.00144742936544697
"4487",742379794,201809,0.173264548963824
"4488",742401708,201806,0.58948898529377
"4489",742444724,201812,0
"4490",742449502,201809,0.130368332053215
"4491",742481167,201808,0.987531407730239
"4492",742499923,201812,0.00317697298867643
"4493",742504676,201806,0.487857656459862
"4494",742508760,201812,0
"4495",742510477,201812,0.709565991244721
"4496",742513448,201812,0
"4497",742561727,201809,0.669730823305325
"4498",742567014,201812,0.930279137944114
"4499",742569914,201812,0.0669428000631688
"4500",742575461,201809,0.751884138978763
"4501",742577019,201812,NA
"4502",742581297,201806,0.777155859331507
"4503",742582369,201812,0.411018113391539
"4504",742606469,201808,0.280089949670693
"4505",742608736,201812,0.0061842121119538
"4506",742609516,201809,0.644976899301774
"4507",742611475,201809,0.540275906536977
"4508",742618914,201812,NA
"4509",742632778,201809,0.00369872042463736
"4510",742643761,201812,0
"4511",742678601,201812,0.098497033703561
"4512",742679881,201812,0.38160535396971
"4513",742681649,201809,0.224420829818024
"4514",742684917,201809,0
"4515",742685268,201806,0.149334417303999
"4516",742691645,201812,0.00478252884821401
"4517",742699476,201806,0.0027103209019948
"4518",742699478,201806,0.0480731060835059
"4519",742708782,201809,0.482032667876588
"4520",742712770,201812,0.367016715138809
"4521",742722512,201812,0
"4522",742724014,201809,0.058448018570718
"4523",742740889,201806,0.115739931094506
"4524",742744850,201812,NA
"4525",742746185,201808,0.0416611035819389
"4526",742755615,201809,2.24471070782919
"4527",742757266,201812,0.339430558112971
"4528",742771768,201806,0.0489373795627521
"4529",742771768,201706,NA
"4530",742781623,201812,0.450208146327728
"4531",742785217,201812,0.779533970108544
"4532",742790201,201909,0.00286152507840579
"4533",742790201,201809,0
"4534",742796160,201812,0.338911020666446
"4535",742804227,201812,NA
"4536",742814572,201812,0.46621948456917
"4537",742835763,201806,0.78344521610532
"4538",742876270,201812,1
"4539",742878070,201812,1
"4540",742907371,201906,0.562947726217841
"4541",742948330,201806,0.12446109335571
"4542",742981319,201809,0.846309004030288
"4543",742986658,201812,0.323272494851218
"4544",742995407,201812,0.826695259090853
"4545",743018462,201812,0
"4546",743061811,201812,0.44098410582372
"4547",743080706,201708,0.130304719285066
"4548",743080706,201808,0.133794705034016
"4549",743081569,201906,0.984500801171095
"4550",743112447,201906,0.426774330641734
"4551",743112451,201906,0.446358248753458
"4552",743119068,201812,1
"4553",743156314,201809,0.19133568540755
"4554",743156314,201709,0.178167815386333
"4555",743236209,201812,0.951844436658491
"4556",743240184,201812,0.863448623258429
"4557",743248920,201806,0
"4558",746067937,201809,0.999957539460812
"4559",746068251,201812,0.977461758860242
"4560",746075213,201811,0.874519110978223
"4561",746088061,201812,0.319720951855016
"4562",746105756,201809,NA
"4563",746241715,201812,NA
"4564",750800631,201809,0.997526872929888
"4565",750808769,201812,0.768992180460336
"4566",750818147,201806,0.517058154511827
"4567",751213282,201804,0.991868174043719
"4568",751226644,201806,0.991237888744823
"4569",751230219,201802,0.9463194403955
"4570",751230219,201902,0.940587944160441
"4571",751230663,201812,0.995311089550371
"4572",751584080,201812,0.525375021552963
"4573",751597790,201809,0
"4574",751634806,201812,0
"4575",751701823,201812,0.42784313802295
"4576",751804813,201812,0.385414563139472
"4577",751820887,201906,0.560063983823882
"4578",751867465,201809,0
"4579",752033113,201805,0.915230287464181
"4580",752052605,201809,0.0756446606076227
"4581",752097161,201806,1.09991389676403
"4582",752108334,201808,0.398538027627779
"4583",752128963,201812,0.156691610800268
"4584",752130884,201806,0.597103275648998
"4585",752137179,201812,0.786459260984532
"4586",752231694,201812,0.621396307751819
"4587",752239189,201812,0.511374372478523
"4588",752242652,201812,0
"4589",752280264,201812,0.0453982140183313
"4590",752305037,201808,0
"4591",752332948,201812,0.929870442363068
"4592",752352462,201812,0.99756972087875
"4593",752388693,201812,0
"4594",752399684,201812,0.128864965733078
"4595",752399903,201809,0.48080447489932
"4596",752401109,201809,0.909287966398772
"4597",752402276,201812,0.642689410261961
"4598",752441404,201812,NA
"4599",752504225,201812,0
"4600",752505023,201812,0
"4601",752512388,201809,0.094062119285212
"4602",752578191,201806,1
"4603",752578191,201906,1
"4604",752623312,201812,0.466836734693878
"4605",752623357,201812,1
"4606",752636896,201812,NA
"4607",752648573,201812,0.460748476936466
"4608",752653209,201809,-0.00187793427230047
"4609",752700136,201812,NA
"4610",752708540,201903,0
"4611",752768840,201812,0.783614251783717
"4612",752771427,201812,1
"4613",752791607,201812,0.860456367650476
"4614",752839932,201812,0.00296798417660788
"4615",752860701,201809,0.994066551673938
"4616",752865891,201812,0.402161871406224
"4617",752887505,201812,0.512862593853855
"4618",752908888,201806,0
"4619",752928514,201812,0.220664233216462
"4620",752946623,201812,0
"4621",752977652,201812,0
"4622",752985300,201806,0.0958956655159187
"4623",752989033,201812,0.950675169505383
"4624",753034693,201812,0
"4625",753043827,201809,0.00266811702771763
"4626",753047401,201812,0.937209692158782
"4627",753070026,201812,0.687574054639629
"4628",753155083,201809,0.458014772224547
"4629",753192344,201812,0.127657925742159
"4630",756049423,201812,0.907372794469359
"4631",756051334,201810,0.915154173755472
"4632",760156465,201812,0.15519740788038
"4633",760171217,201809,0.516196081441866
"4634",760207084,201812,0.697593055062514
"4635",760216784,201806,0
"4636",760288037,201812,0.895611704513391
"4637",760297531,201708,0.965453795217543
"4638",760297531,201808,0.947771467792062
"4639",760318867,201812,0.299057708081021
"4640",760366183,201808,8.39895718547585e-05
"4641",760377117,201812,0.260865451584896
"4642",760380705,201812,0.324164640653791
"4643",760397102,201806,0.675484099007442
"4644",760397102,201906,0.968779072189283
"4645",760406999,201812,0.644894112059017
"4646",760406999,201712,0
"4647",760411778,201808,0.947394643683175
"4648",760454399,201812,0.766303717815562
"4649",760465438,201812,NA
"4650",760472123,201812,0.797956867196368
"4651",760496051,201808,0.871111641937858
"4652",760502332,201812,0
"4653",760505822,201812,0
"4654",760548351,201812,0
"4655",760555284,201812,0.125958381535378
"4656",760574602,201808,1
"4657",760629574,201812,0.00105514833814137
"4658",760639687,201808,1
"4659",760645870,201812,0
"4660",760651319,201812,0
"4661",760670395,201812,NA
"4662",760730219,201806,0
"4663",760730245,201906,0.655730824385296
"4664",760730249,201806,0.590364414591186
"4665",760740439,201806,0.358742175709444
"4666",760755965,201812,1
"4667",760787378,201812,1
"4668",760789989,201812,1
"4669",760827045,201812,0
"4670",764559295,201812,0
"4671",770012545,201812,0.688639369776476
"4672",770013149,201806,0.871617538022518
"4673",770076261,201812,0
"4674",770099755,201812,0.859946346263908
"4675",770117473,201812,0
"4676",770119210,201812,0.370486554358062
"4677",770133375,201806,0.881747511426662
"4678",770197933,201812,0
"4679",770201747,201906,0.0703317313327863
"4680",770210296,201906,0
"4681",770242399,201809,0.171317693468075
"4682",770252447,201812,0
"4683",770253409,201812,0
"4684",770257935,201806,0.332662243839789
"4685",770260204,201806,0
"4686",770283355,201812,0.605475142755705
"4687",770290646,201806,0.818776018586488
"4688",770311459,201812,0
"4689",770312119,201812,0.799184233598902
"4690",770317248,201812,0.3093019433311
"4691",770317384,201906,0.386025834502992
"4692",770323691,201906,0
"4693",770324027,201903,0
"4694",770329569,201812,0.0380662934556109
"4695",770359848,201812,0.10207665354384
"4696",770360031,201812,0
"4697",770369291,201806,0.268024760352112
"4698",770378030,201812,0
"4699",770381783,201806,0
"4700",770398310,201812,0
"4701",770413862,201812,NA
"4702",770439383,201809,0.97541991578543
"4703",770446588,201806,0
"4704",770459711,201812,1
"4705",770478772,201812,0.425646939790441
"4706",770518264,201806,0.727788203968369
"4707",770526246,201809,0.478534020913191
"4708",770542622,201812,0.00254808329852853
"4709",770545135,201806,0.714135011549351
"4710",770601589,201806,0.0719839802555746
"4711",770673126,201806,0.993074883261575
"4712",800109670,201812,0
"4713",800188846,201806,1
"4714",800291710,201812,0.745045447772314
"4715",800345712,201812,0.740668414154653
"4716",800388452,201812,0.339515846245031
"4717",800394319,201812,0.026465108401084
"4718",800582756,201812,0.747292857752368
"4719",800649502,201806,0
"4720",800662126,201806,0
"4721",800698383,201806,0.0435023720093576
"4722",800757957,201812,0.603214991524082
"4723",800790996,201806,0
"4724",800829691,201812,0
"4725",810235416,201812,0.941594382829596
"4726",810245851,201806,0.872812283581253
"4727",810295420,201906,0.837459143766737
"4728",810296458,201806,0.848945752938818
"4729",810297418,201812,1.00248737003713
"4730",810302638,201812,0.54792636974862
"4731",810303443,201812,1.95218563487794
"4732",810350140,201906,0.944804546395785
"4733",810350886,201806,0.857846280270303
"4734",810360391,201806,0.0026690551789534
"4735",810362732,201806,1
"4736",810362732,201906,1
"4737",810366018,201812,0.563713453556697
"4738",810382167,201806,0.891388269962046
"4739",810389825,201809,0.860540509412895
"4740",810397424,201808,0.78465817578957
"4741",810465605,201806,0.114563534557597
"4742",810465605,201906,0.168473240724284
"4743",810476317,201906,0.702204530902953
"4744",810476317,201806,0.616747325838235
"4745",810485103,201812,0.697060734004547
"4746",810485343,201812,NA
"4747",810486051,201806,0.0724390470430199
"4748",810489999,201906,0.691162693223236
"4749",810489999,201806,0.60281355688278
"4750",810493044,201809,0.778494730683914
"4751",810500256,201812,0.205919683279359
"4752",810500715,201812,NA
"4753",810509941,201812,0.878300810283939
"4754",810512124,201809,0.861822056242025
"4755",810515595,201806,0.467845919409667
"4756",810520628,201812,0.79996915286043
"4757",810522626,201906,0.177475873443897
"4758",810542382,201906,0.778689363623579
"4759",810543240,201809,0.591905693535951
"4760",810568727,201906,0
"4761",810576405,201812,0.698868280414964
"4762",810583436,201806,0.124495853800243
"4763",810584343,201809,0.853587859776273
"4764",810590367,201812,1
"4765",810594012,201812,0.850986345394498
"4766",810618445,201706,0.880858065204739
"4767",810630419,201812,1
"4768",810661871,201806,0
"4769",810661871,201906,0
"4770",810729268,201812,0.99751401318757
"4771",811191157,201806,0
"4772",811255345,201812,1
"4773",811391129,201812,0.485980346973039
"4774",811435304,201812,0.347702306567199
"4775",811517188,201806,1
"4776",811534304,201812,0.937286392142549
"4777",811594222,201809,0
"4778",811787162,201806,1
"4779",812293314,201812,0.998867820929657
"4780",812565745,201812,1.08956921707305
"4781",812649383,201812,1
"4782",812680851,201812,0.713266377280336
"4783",813276401,201906,NA
"4784",813657150,201806,0.620909165639129
"4785",813886556,201806,0.992111936121786
"4786",813999486,201812,1
"4787",814497049,201812,0.417734447539461
"4788",820263863,201812,0.954056567167338
"4789",820277836,201812,0.919082548390424
"4790",820290341,201812,0.602001983348977
"4791",820297279,201810,0.85158399670199
"4792",820299736,201806,0.873059448511791
"4793",820372645,201812,0.00236565892851463
"4794",820408063,201809,0.969567902054258
"4795",820439164,201812,0.0309483056009006
"4796",820443278,201809,0.00727414193017998
"4797",820452673,201812,0.705774643558139
"4798",820461673,201812,0.649285906623597
"4799",820461980,201804,0
"4800",820474138,201812,0.393848547240088
"4801",820501495,201809,0
"4802",820508784,201812,0.177828489737644
"4803",820532242,201812,0.75250583004014
"4804",820541383,201812,0.0224096960401488
"4805",820551614,201812,0.953916060917249
"4806",820855915,201812,1
"4807",821340617,201806,0.997851461728851
"4808",821340617,201906,0
"4809",821340755,201812,NA
"4810",821401986,201812,0.999946184714423
"4811",821527388,201806,0
"4812",821710458,201812,0.822849370962258
"4813",822004056,201812,0
"4814",822515700,201806,1
"4815",823167196,201806,0
"4816",823651535,201812,1.0348830033881
"4817",824363742,201812,1
"4818",824991900,201812,1
"4819",825345873,201812,0.994723622398244
"4820",826009826,201812,0.999972830017799
"4821",830205887,201806,0.92649311292906
"4822",830236124,201812,0
"4823",830244195,201806,0
"4824",830297131,201812,0.368617150882255
"4825",830321721,201812,0
"4826",830368176,201806,0.91305790055915
"4827",830382839,201812,0
"4828",830391379,201812,NA
"4829",830392493,201906,0
"4830",830394346,201812,0.866117186107169
"4831",830439252,201812,0.99841087527731
"4832",830444104,201812,1
"4833",830487739,201812,0.984528935269649
"4834",830506416,201812,0.998622453155083
"4835",831096107,201812,0.992435834512227
"4836",832198863,201812,0
"4837",836006897,201806,0.144894484288736
"4838",840576978,201812,0.932088848268754
"4839",840615347,201809,0.553714204313882
"4840",840616860,201809,0.798780190686569
"4841",840630214,201806,0.450138770820649
"4842",840631483,201806,0.862893523831549
"4843",840659180,201812,0.600993427131684
"4844",840679976,201812,0.532654591864219
"4845",840691371,201812,0.0854456923771158
"4846",840747226,201809,0.73680527968131
"4847",840753677,201812,0.977053951089524
"4848",840777280,201812,0.334746951704587
"4849",840782214,201806,0.772769685477509
"4850",840783694,201812,0.284822215083699
"4851",840797208,201812,0
"4852",840829068,201812,0.313625103363705
"4853",840830367,201812,0.728832322817616
"4854",840831830,201809,0.79826165701907
"4855",840837398,201809,0.390765426378478
"4856",840838406,201812,0.73430171092085
"4857",840853925,201804,0.714743304482824
"4858",840867773,201812,0.94042068780961
"4859",840909291,201812,0.704076628564863
"4860",840933888,201812,1.0052362566495
"4861",840951575,201812,0.4700693959862
"4862",841034458,201812,0.0721061868547125
"4863",841043508,201812,0.563588720243494
"4864",841096907,201812,0.406509169746148
"4865",841135942,201812,0.357910401112114
"4866",841158819,201807,0.161846750764587
"4867",841200958,201812,0.0161903592057107
"4868",841212246,201809,0.757953888704353
"4869",841220644,201806,0.88007315050383
"4870",841220644,201906,0.844637760883426
"4871",841245986,201812,0.264385619318389
"4872",841247057,201712,0.57749246139205
"4873",841247423,201812,0.635209266117474
"4874",841272484,201906,0.35284159296355
"4875",841274835,201812,0
"4876",841296087,201812,0.651328327633238
"4877",841300814,201812,0.00946821457246593
"4878",841300818,201812,0
"4879",841316839,201812,0.746513456070032
"4880",841317633,201812,NA
"4881",841335158,201812,0.168923357180771
"4882",841340824,201806,0.972331815900221
"4883",841381789,201906,0
"4884",841405092,201806,0.445131055076311
"4885",841480560,201812,0.0943502389528225
"4886",841505466,201812,0.0939173669348786
"4887",841544756,201812,0
"4888",841549702,201809,0.996025444366135
"4889",841650039,201812,0.0802191827572439
"4890",841657746,201809,0.990675038279095
"4891",850194018,201806,0.996628742639459
"4892",850196070,201809,0.997671371866916
"4893",850196493,201806,0.984372680989479
"4894",850214427,201806,0.750968578352354
"4895",850227016,201809,0.635185073360768
"4896",850227776,201806,0.000446738496260352
"4897",850257035,201812,0
"4898",850328295,201812,0.543479982053786
"4899",850331973,201906,0.833318994442246
"4900",850346325,201903,0.395998795876997
"4901",850348445,201812,0.740524883116883
"4902",850355163,201812,0.741931539511851
"4903",850367809,201812,0.848677000811451
"4904",850371937,201812,0.951468607739925
"4905",850373880,201906,NA
"4906",850384053,201809,0
"4907",850384053,201909,0
"4908",850388252,201812,0.177417160292093
"4909",850392520,201812,0.154831357449285
"4910",850412352,201812,0.0158806458789732
"4911",850418376,201806,0.0975602795101608
"4912",850427734,201812,0
"4913",850450723,201806,0.343137139735811
"4914",850452169,201812,0
"4915",850462199,201806,0.989128961170095
"4916",860098937,201806,0.88826233669449
"4917",860124189,201806,0.110715708747982
"4918",860147485,201906,0.0367240114013712
"4919",860215009,201809,0.0133053138716229
"4920",860227210,201806,0.135965171450716
"4921",860267934,201809,0
"4922",860268489,201812,0.0139898445397437
"4923",860298945,201806,0.757765907403065
"4924",860315599,201903,0.594314015200577
"4925",860326269,201806,0.532334899784362
"4926",860334140,201806,0
"4927",860379677,201806,0.695009268123655
"4928",860397693,201806,0.996794388765422
"4929",860398385,201906,0.749363265002135
"4930",860425910,201806,1
"4931",860427342,201812,0.497503792423231
"4932",860500753,201806,0.890270174220483
"4933",860558130,201812,0.901794056525842
"4934",860632700,201812,0.29602317619173
"4935",860660875,201906,0.382965407364372
"4936",860660875,201806,0.554894685159308
"4937",860663748,201806,0.992542497960501
"4938",860680607,201806,0.979932057421127
"4939",860680607,201906,0.983251051380508
"4940",860701189,201809,0.45790003354579
"4941",860711922,201812,0
"4942",860716017,201806,0.900136020596722
"4943",860723051,201906,0.927630930915674
"4944",860733182,201906,0.831001268704227
"4945",860739825,201812,0
"4946",860742427,201806,0.000780671736164817
"4947",860750139,201812,0.187495180904972
"4948",860778361,201806,0.891752856879835
"4949",860781669,201806,0
"4950",860790796,201812,0.154569061919588
"4951",860811431,201806,0.126547562708645
"4952",860817608,201809,0.73045899535987
"4953",860878561,201806,0.633763692467689
"4954",860888028,201806,0.270206226452508
"4955",860927092,201806,0.465927673259762
"4956",860974335,201812,0.866933145033163
"4957",860986969,201806,0
"4958",861008290,201812,0
"4959",861018112,201906,0
"4960",861023858,201812,0.547217164509621
"4961",861080961,201806,0.561958334055366
"4962",861095007,201806,0.477931751430677
"4963",861095017,201806,0.477993429483446
"4964",861103023,201806,0.826033207858168
"4965",861114590,201812,0.0693841393422169
"4966",861142924,201712,1
"4967",861175157,201812,0.611610123202039
"4968",866057676,201906,0.869355119934242
"4969",870269683,201806,0.96978713718907
"4970",870457932,201812,0.00752626336167584
"4971",870476889,201806,0.929344360580426
"4972",870491952,201806,0.998945817731738
"4973",870514438,201903,0.330323820189509
"4974",870517739,201806,0.513648570762873
"4975",870533497,201812,0.42278462446319
"4976",870534580,201812,0
"4977",870534581,201812,0
"4978",870534793,201803,0.00109692422447457
"4979",870534793,201903,0.0306145644665733
"4980",870540153,201812,0
"4981",870554538,201812,0
"4982",870559307,201906,0.458155230342356
"4983",870586666,201812,0
"4984",870620659,201812,0
"4985",870622732,201809,0.655650803381944
"4986",870627392,201812,0
"4987",870670575,201812,0.977458303051771
"4988",870679212,201812,0
"4989",870766022,201812,0.983314064845651
"4990",876124938,201809,0.998185240966
"4991",876164397,201812,0.375090617333091
"4992",880059425,201906,0.949529814293173
"4993",880247057,201812,0.0714479737409885
"4994",880266651,201812,0.674138249099816
"4995",880280033,201906,0.318791270032224
"4996",880285930,201812,0.439383915762387
"4997",880323877,201806,0.998976530091193
"4998",880360474,201812,0.851741420564289
"4999",880438406,201812,0.932901502368347
"5000",900070074,201812,0.654543211382565
"5001",900128899,201812,0.765953381734811
"5002",900139322,201812,0.849841361407557
"5003",900140393,201812,0
"5004",900180263,201712,0
"5005",900292647,201806,0.00131045016222469
"5006",900462595,201803,0
"5007",900501573,201806,0
"5008",900507823,201812,-0.00271334510682714
"5009",900539704,201812,0.0599833696107754
"5010",900899831,201812,1
"5011",906031721,201812,0.986013793823698
"5012",910568305,201812,0.990149374966115
"5013",910575954,201806,1.06711711485424
"5014",910578229,201812,0.74372317525912
"5015",910715658,201805,0.0101240882414012
"5016",910780533,201812,0.899648344223661
"5017",910787820,201812,0.859147863636158
"5018",910791250,201812,0.00817057103213102
"5019",910791411,201812,0.884910969507628
"5020",910793062,201812,0.965075024247015
"5021",910793447,201902,0.935765968452392
"5022",910814141,201812,0.773578627600125
"5023",910814162,201812,0.999513032203286
"5024",910814544,201812,0.940228402408749
"5025",910818368,201809,0.902862053709893
"5026",910823767,201712,0.945092592512366
"5027",910841641,201903,0
"5028",910841641,201803,0
"5029",910873024,201812,0.96054028891524
"5030",910877683,201806,0.944529455731467
"5031",910882318,201812,0.847020752196572
"5032",910899927,201812,0.670441425742907
"5033",910905644,201806,0.784156080689057
"5034",910910680,201812,0.964799398135231
"5035",910933023,201806,0.381057893111313
"5036",910982116,201806,0.293492336002008
"5037",911012349,201812,0
"5038",911040643,201806,0.875267866117198
"5039",911048616,201809,0.00231166689794219
"5040",911066806,201812,0.0127795679300739
"5041",911071277,201812,0.815083204387318
"5042",911116960,201812,0.0870062904752698
"5043",911122621,201812,0.819188340596776
"5044",911128972,201906,0.721994294788605
"5045",911139827,201812,0.64082728972168
"5046",911140086,201812,0.984966681134978
"5047",911143596,201812,0
"5048",911180069,201812,0.591514668452644
"5049",911218499,201906,0.256029900251775
"5050",911238617,201909,0.733370997382998
"5051",911275815,201812,0.894106010217272
"5052",911290437,201812,NA
"5053",911302610,201812,0.611152460533887
"5054",911311127,201812,0.807570647922923
"5055",911339483,201812,0.884794018337736
"5056",911342397,201806,0.642700688091159
"5057",911373010,201806,0
"5058",911402983,201812,0.0463244290889087
"5059",911415660,201812,0.546517449018581
"5060",911427020,201806,1.06185803060598
"5061",911469975,201812,0.964779089966766
"5062",911485632,201812,0
"5063",911493474,201812,0.63120336517283
"5064",911509302,201812,-13.3494001262892
"5065",911517448,201812,0.215378226280342
"5066",911518311,201812,0.623020038640419
"5067",911522679,201809,0.00158927607362353
"5068",911536226,201812,0.00800628857575405
"5069",911545042,201812,0.0416873904826035
"5070",911546525,201812,0.300995759873595
"5071",911551154,201812,0.013884784763793
"5072",911565651,201812,0.781716195771502
"5073",911565718,201812,0
"5074",911585652,201806,0.913991023028898
"5075",911599354,201812,0.794706913230036
"5076",911623826,201903,NA
"5077",911628177,201806,0.326173803285108
"5078",911643002,201812,0
"5079",911645126,201812,1
"5080",911660137,201812,0.99970499541104
"5081",911691325,201806,0.374352048853741
"5082",911741016,201812,0.251093750624858
"5083",911764008,201812,0.581957428800714
"5084",911765830,201812,0.134518089540841
"5085",911793615,201812,0.00763002899206754
"5086",911823180,201812,0.724443830893502
"5087",911828496,201812,0
"5088",911848251,201806,0.00190738582176539
"5089",911868360,201806,0
"5090",911912851,201809,0.738823565766907
"5091",911914868,201806,0.90819733453457
"5092",911918247,201806,0.0764488295391894
"5093",911919642,201809,NA
"5094",911919863,201812,0.0704816514685212
"5095",911920705,201812,0.296177386560359
"5096",911922911,201812,0.0753891417012453
"5097",911939140,201809,0.553157134421782
